inputs,aspects,sentiment
"Os quartos amplos, ficamos em 4 em um quarto e não ficamos nada apertados.",No aspect,
"Péssima idéia, tirando o atendimento cordial da recepção e o café da manhã que é comum aos dois hoteis, de resto é muito ruim.",café da manhã,1.0
A localização é excelente.,localização,1.0
"Muito conservado e com limpeza e manutenção nota 10, os quartos são enormes para o padrão NY.",limpeza,1.0
Foram superatenciosos.,No aspect,
"Hotel com ótima localização, perto de vários restaurantes e perto do centro.",hotel,0.0
"O único problema é que não tem room service 24 horas: meu voo chegou em Paris as 22:00hs e quando cheguei ao hotel nao tinha nada para comer, nem no frigobar!",No aspect,
Didier mesmo prepara um excelente cafe da manhã servido em uma sala muito simpatica.,No aspect,
"Ficamos apenas uma noite ao chegarmos do Brasil, mas o quarto estava bem limpo e o café da manhã muito bom.",café da manhã,1.0
"O quarto e o banheiro sao espaçosos, novos, limpos e a internet funciona muito bem.",quarto,1.0
"Definitivamente, depois de muitos hotéis e viagens ao redor do mundo, esse foi escolhido como o pior hotel de todos que eu ja fiquei.",hotel,-1.0
"Muito bem localizado, fica no centro da Las vegas Strip, na frente do hotel Belagio.",hotel,0.0
"Fomos muito bem atendidos sempre, desde a recepção até o restaurante.",recepção,1.0
"Apesar da distância de 20 minutos ao centro da cidade vale a pena porque o preço é excelente, o metro é junto ao hotel, o atendimento é excelente e os quarto modernos e espaçosos.",centro da cidade,1.0
Cada pão maravilhoso...,No aspect,
O hotel tem uma ótima localização e vale muito a pena na relação custo/benefício.,localização,1.0
A limpeza realmente chama a atenção pelo cuidado.,limpeza,1.0
O atendimento tambem foi muito simpático.,atendimento,1.0
"Excelente qualidade, boa localização com vista para a Torre Eiffel, bom atendimento com funcionarios simpaticos e educados na recepção falando varios idiomas, limpeza de primeira qualidade, café da manhã completo e farto, quartos aconchegantes e silenciosos.",localização,1.0
"O hotel é espetacular (a começar pelo foyer), com custo compatível.",No aspect,
Os funcionários sao prestativos e educados.,funcionários,1.0
Mas nada que atrapalhe o sono.,No aspect,
"A 4 quadras do Central Park , ótimo lugar para dar uma corrida ou apenas caminhar ... perto de tudo já que estamos em Mahattan ... quartos amplos com mini cozinha e ante sala além da suíte , da esquina se vê o time saquare que fica a umas 10 quadras , dá para conecer muita coisa so na caminhada como os teartos da broadway ... fui",suíte,1.0
"Em frente, há uma Brasserie (Brasserie de Sablons) que tem um excelente sanduíche de baguete, além de vender refrigerantes, agua, etc, bem mais em conta.",No aspect,
"Quartos limpos com bom tamanho,roupa de cama ótima,cama confortável.",quarto,1.0
"Da recepção, ao serviço de café, camareiras e serviços gerais, tratamento cordial e atencioso.",recepção,1.0
Próximo ao Rio Guaíba e pontos turísticos de POA.,No aspect,
"Trata-se de um hotel pequeno, com um staff muito atencioso, quartos limpos e confortáveis.",No aspect,
"Room Tip: Fique na HRH Tower, as suítes são novas e excelentes para famílias.",No aspect,
"O hotel é imundo, velho, barulhento, os quartos são sujos e não ha serviço de limpeza.",quarto,-1.0
"Creio, contudo, que o maior problema é a pouca cordialidade dos funcionários, que o tratam como se você estivesse no hotel de favor.",funcionários,-1.0
"Localização perfeita, No centro de Paris, perto da Notre Dame, atendimento da recepção muito bom.",atendimento,1.0
"Em minha proxima visita, pretendo ficar aqui novamente.",No aspect,
"Excelente localização, pertinho da estação do metro, com diversos restaurantes e pubs ao redor.",localização,1.0
Higiene irreparável.,No aspect,
Funcionários nada prestativos.,funcionários,-1.0
Não recomendo.,No aspect,
"Quando voltarmos a Paris, quero ficar hospedado novamente neste hotel e no mesmo quarto...306.....",No aspect,
"Room Tip: os apartamentos de fundo sao melhores,mais calmos",apartamento,1.0
"O hotel é muito bem localizado, bem próximo ao metrô, perto da Catedral de Notre Dame, do Pantheon, do Jardim de Luxemburgo, do Louvre...",hotel,1.0
Fica a dica!!!,No aspect,
Recoomendo para uma estadia 3 estrelas.,No aspect,
Atendimento do concierge e demais recepcionistas foi muito prestativa e agradável.,atendimento,1.0
"Hotel com ótima localização, conta com transfer aeroporto-hotel-aeroporto, porém o quarto é muito pequeno e mal cuidado.",quarto,-1.0
dá pra ir a Champs Elisee a pé.,No aspect,
Os quartos são péssimos... só andei de chinelo de tão sujo que parecia.,No aspect,
As demais coisas não temos nada a reclamar e recomendarei o Hotel a todos que forem viajar para Paris.,No aspect,
"A limpeza perfeita e o atendimento da recepção excelente, sempre atenciosos e prestativos.",recepção,1.0
Só fique neste hotel se não tiver outra alternativa.,No aspect,
Estava um pouco receosa quanto a este hotel mas foi uma boa estadia em Paris.,hotel,1.0
estive esta semana no abbaye e fiquei muito decepcionada.,No aspect,
"Localização do hotel é ruim, numa rua sem movimento algum e desinteressante, distante até mesmo da Tour Montparnasse, e fora da rota de bares e restaurantes",localização,-1.0
Eu simplesmente adorei.,No aspect,
Sua excelente localização garante que você chegue ao Central Park em minutos ou a 5ª Avenida com apenas alguns passos.,localização,1.0
"Excelente hotel, com localização e atendimento privilegiados.",localização,1.0
Ficaria lá de novo com certeza!,No aspect,
O serviço de bar e restaurante dentro do hotel também são bons...,No aspect,
"Quartos são pequenos (muito comum em Paris), prefira os quartos superiores, com vista para o boulevard.",No aspect,
Gostei da vizinhança e da visão para um parque.,parque,0.0
O hotel está muito bem localizado.,hotel,1.0
Nojento.,No aspect,
"Quartos velhos, cheira mofo, sujidades nas paredes, trincas, tv muito antiga de tubo, poucos canais na tv, elevadores antigos.",elevador,-1.0
"São dois banheiros individuais no andar, muito limpos e no quarto ainda tem um lavabo.",No aspect,
Sem falar na localização que é extratégica e ainda tem metrô bem próximo.,localização,1.0
No minimo deve ter embolsado o valor que sobrou pois tirou o troco certo da gaveta mas me deu a menos e não guardou o restante deixiu encima do balcão.,No aspect,
"Perto tem umas delis com croissant maravilhoso de manteiga e chocolate quente, e pain au chocolat divino.",No aspect,
Os funcionários do Hotel muito prestativos e educados (vale lembrar aos brasileiros que os franceses não são tão simpáticos como nós).,funcionários,1.0
Excelente personnel!,No aspect,
"A intrnet tem que ser solicitada e é controlada, se passar do tempo que disponibilizam, cobram.",No aspect,
Room Tip: pode haver problema com o tamanho do quarto standard.,quarto,-1.0
"Faltou frigobar no quarto e tomada no banheiro, para poder usar pranchas, baby liss...",frigobar,-1.0
Bons serviços (secador disponível mediante uma caução de 10 euros que é devolvida no fim).,serviço,1.0
"O serviço é de boa qualidade, funcionários atenciosos e muito educados.",serviço,1.0
Bom café da manhã.,café da manhã,1.0
"O hotel é lindo, os quartos são grandes e luxuosos, a piscina tem muito espaço e bom atendimento!",hotel,1.0
"E em sequencia vizinho tem uma padaria, um mercadinho, lojas de vinhos, chocolates.",No aspect,
O hotel é simpático e os quartos são silenciosos.,quarto,1.0
"Hotel muito bem localizado, perto da Torre, perto de estações de trem.",hotel,1.0
Ponto mais negativo são os banheiros apertados.,No aspect,
"Room Tip: Para quem vai com os filhos, melhor ficar na suite king conference",No aspect,
"Por favor tente contactar com o hotel,pois já pedir a uma amiga para ir até lá e eles não tem interesse nenhum.",No aspect,
"O quarto e as instalações são simples, o café da manhã tem boa variedade e o transfer é gratuito.",quarto,1.0
Room Tip: escolha os apartamentos com a terminação 19/20 são maiores,apartamento,1.0
"Hotel ideal para estadia de negócios ou para aqueles turistas um pouco mais exigentes em relação à espaço, limpeza e qualidade do quarto.",limpeza,1.0
Localizaçào muito boa.,No aspect,
"Perto do Metro, ônibus, restaurantes, cafés e supermercados.",No aspect,
"Room Tip: pegue os quartos de frente para a rua, tem a vista bacana e não são barulhentos.",rua,1.0
"Valem a localização, conforto e custo, que é barato.",localização,1.0
"O único porém era o elevador, que só cabia no MÁXIMO 2 pessoas, extremamente pequeno!",No aspect,
"Excelente localização, próximo da Times Square, e da 5 avenue!",localização,1.0
"atenciosamente, Carlos Alberto dos Santos",No aspect,
"Baratíssimo, paguei 115 euros na diaria.",No aspect,
Os quartos são imensos e arejados.,quarto,1.0
"O hotel é bem aconchegante e com bons restaurantes, mercados e padarias próximos.",No aspect,
Da próxima vez me hospedarei lá novamente.,No aspect,
Mas estava com a minha família...,família,0.0
Estava viajando sozinho e com uma mala e uma mochila.,No aspect,
"O restaurante do hotel para almoco e café da manha é um espetáculo, e o preço super viável.",No aspect,
É possível conhecer grande parte dos pontos turísticos sem precisar de taxi.,No aspect,
"Excelente hotel, com localização e atendimento privilegiados.",hotel,1.0
"Negativo : Quartos pequenos, preÃ§o peq almoÃ§o exorbitante, Hall e bar em obras, falta de espaÃ§os de lazer, praticamente sÃ³ tÃ­nhamos o quarto para estar.",quarto,-1.0
"Economize o seu dinheiro e vá para um motel, durma no carro ou mesmo, se estiver duro, durma na praça, pois, com certeza a relação custo-benefício será mais honesta e fidedigna.",custo-benefício,-1.0
"o serviço de quarto, camareiras são muito solicitos único detalhado o restaurante qua eu e minha família não apreciamos e achamos caro em relação ao que os restaurantes da rua oferecem.........",serviço,1.0
Solicitamos mudança de quarto e fomos prontamente atendidos pelo pessoal da recepção.,recepção,1.0
"É muito bem localizado, muito próximo a Champs Elysee .",No aspect,
WIFI free.,No aspect,
"O quarto é pequeno, porém para quem passeia o dia inteiro e só quer chegar e relaxar é ótimo.",quarto,1.0
"A localização é perfeita, próxima a Times Square, quase em frente da Public Library e do Bryant Park.",localização,1.0
"O apartamento que fiquei era enorme,com sala,quarto ,dois closets e cozinha.",quarto,1.0
"Cortinas velhas e sujas, papel de parede rasgados, quartos escuros e com pouca ventilação, cadeiras da sala do café da manhã furadas e com a palha rasgada.",café da manhã,0.0
Hotel limpo e quartos de bom tamanho pelos padrões de Paris.,hotel,1.0
"Os funcionários super atenciosos, hotel com área para crianças, bom cafe da manha, incluso na diária e localizado em bairro muito agradável apesar de um pouco mais distante das atrações turísticas mais famosas como Torre, Museu do Louvre e Arco do Triunfo.",museu,1.0
Eu sinto saudades desse lugar!,No aspect,
"Destacamos a cordialidade e eficiência dos funcionários, o café da manhã muito bom com um atendimento rápido.",atendimento,1.0
O cafe da manha e maravilhoso e toda essa atmosfera ajudou a deixar minha Lua de Mel realmente inesquecivel!,No aspect,
O cheiro não é agradável.,No aspect,
"Me hospedei no hotel em Janeiro 2013 durante uma semana, e gostei muito!",hotel,1.0
Não tem nem espaco para malas no quarto!!!,No aspect,
"Banheiro luxuoso,amenities de qualidade.",No aspect,
"Quando chegamos ao hotel, perto das 22:00, fomos informadas de que a reserva não estava confirmada!",hotel,-1.0
"O café da manhã está dentro dos padrões europeus, mas poderia ser um pouquinho melhor para o hotel ser classificado como perfeito,",hotel,1.0
nada se iguala a vegas  ficamos no hotel venetian para nós foi o melhor que ficamos ate hj.,hotel,1.0
O banheiro é reformado com banheira e sais de banho e possui roupão brnaco atoalhado.,No aspect,
O antendimento é ótimo e o café da manhã tbm.,café da manhã,1.0
Falam inglês e espanhol.,No aspect,
"Fiquei no 56º andar(salvo erro) em Setembro 2010, com vista excecional sobre Las Vegas.",No aspect,
"Não sei se pela maravilhosa experiencia de estar em Vegas, ou particularmente pelo Cassino, mais não tenho nada a me queixar.",No aspect,
"O hotel possui boa área de entretenimento, com piscina, baladas, casino, restaurantes etc...",hotel,1.0
"Gostei muito do serviço, os funcionários muito atenciosos, bom café da manhã, jantar de seg. a quinta de cortesia.",funcionários,1.0
"a vista e unica, o casino e otimo, a balada nem se fale e quanto a gastronomia, e top das tops, tem varios.",No aspect,
Recomendo de olhos fechados.,No aspect,
"Excelente hotel, muito bem localizado e para quem gosta de novidades eletrônicas no quarto ele é o mais indicado.",quarto,1.0
"Chegamos no hotel e a recepcionista nos recebeu pelo nome sem antes perguntar, o atendimento até parece que você não está em Paris onde na maioria dos lugares você é muito mal atendido!",hotel,1.0
"Ideal para quem procura um lugar simples, com bons acessos e perto de canoas.",No aspect,
"Voltamos somente para dormir, tomamos banho com muito cuidado pois tudo era mto insalúbre e a noite malemal dormimos, pois o lugar era macabro e mto sujo.",No aspect,
Fiquei uma semana hospedada no Etap Hotel Paris La Villette e realmente a relação custo/benefício é impar.,hotel,1.0
Mas os que ficaram em quartos divididos com estranhos...,No aspect,
Recomendo e voltarei.,No aspect,
Excelente atendimento e internet wifi.,atendimento,1.0
"O hotel só perde pela localização, mas como com o metrô de Paris tudo fica perto, esse ponto acaba sendo minimizado.",localização,-1.0
Banheiro e mto menos quebramos nada.,No aspect,
"De lá você consegue ir a pé até o Mercado Público, atração turística de Poa, vale a pena, passeio imperdível.",No aspect,
É um destino em si.,No aspect,
Não tem o que falar do Venetian!,No aspect,
Hospedei-me em novembro/2012.,No aspect,
"Hotel sem nada que o desabone, amplo, quartos bons, bem localizado, comida boa, e em Paris quem quer ficar no hotel.",hotel,1.0
Quando for novamente a Paris ficarei neste hotel.,No aspect,
"Foi reformado, funcionários atenciosos, quartos bons.",quarto,1.0
Dificuldade em utilizar o pequeno elevador.,elevador,-1.0
"Ótima localização, 2 minutos a pé do metro St-Agustin, próximo das ruas mais baladas de Paris.",rua,1.0
Seus quartos são de bom tamanho e principalmente são LIMPOS!!!!!,quarto,1.0
"Tem uma boa localização, à 20 mint andando da Torre Eiffel e ao lado da estação de metrô.",localização,1.0
"Hotel muito bom pelo preço cobrado, com excelentes apartamentos novos.",hotel,1.0
"O Regente oferece apartamentos mobiliados, sendo que fiquei num com cozinha,sala, 1 dormitório e banheiro.",cozinha,0.0
Com muitas ofertas de restaurantes e supermercados ao redor.,No aspect,
Acabei me hospedando ali mesmo.,No aspect,
creepy!,No aspect,
"Bem próximo tem um mini-mercado com produtos de muitos lugares do mundo a preços razoáveis, uma adega, um bicicletário onde se pode alugar bicicletas e passear por Paris sem se preocupar com estacionamentos.",No aspect,
Nunca fiquei em um quarto tão grande em Vegas.,No aspect,
"Fiquei pela segunda e vez e voltaria, no final das contas o custo compensa.",No aspect,
"Room Tip: os andares mais altos, não dá para escutar o barulho da rua.",rua,0.0
Escolhi esse hotel por confiar na rede Marriot e por que as fotos do site aparentam um hotel moderno e confortável.,No aspect,
"Excelente localização, com lojas e restaurantes maravilhosos por perto e duas linhas de metro.",lojas,1.0
"Ficamos em um quarto comum e vimos o que já se espera de um IBIS, cama boa, boa localização e atendimento...",atendimento,1.0
"Mesmo assim, recomendo o hotel.",No aspect,
O meu quarto era sempre mal limpo e cheirava a fossa por isso eu foi obrigado a dormir sempre de janela aberta.,No aspect,
Perfeito atendimento e ambiente muito agradavel.,atendimento,1.0
"O café da manhã é pago mas a internet e o estacionamento são grátis, o que é um plus.",estacionamento,1.0
"Hotel razoável, as arrumadeiras só arrumavam a cama, nada mais que isso...",hotel,0.0
Os Funcionários são bem simáticos.,funcionários,1.0
"Pontos positivos: bem localizado, ótimo café da manhã, água quente no chuveiro (na pia, não), wi-fi no quarto e dava pra usar o telefone pra pedir delivery, sem pagar uma taxa muito cara.",café da manhã,1.0
"Hotel Le Six em Paris uma grande surpresa, atendimento espetacular nos passando todas as dicas de restaurantes e bares, fazendo as reservas, nao poupando dedicacao.",atendimento,1.0
"O hotel tem ótima localização, fizemos vários passeios a pé a partir dali.",hotel,1.0
"Adorei este Hotel um atendimento excelente principlamente porque falam quase todo português, as recepcionistas ajudaram-nos para nos guiar na confusão que são as linhas de metro, e indicaram-nos todos os lugares que vale a pena ver.",atendimento,1.0
"Room Tip: Limpeza, Ta manho do quarto, armários suficientes para guardar suas coisas,localização preço justo c...",limpeza,1.0
Compramos um sabonete em barra no supermercado e ficamos usando.,No aspect,
"Os quartos são muito aconchegantes, apesar de bem pequeno.",No aspect,
"O quarto cumpriu a finalidade, que seria uma boa cama, já que apenas dormiria na cidade.",cidade,0.0
Room Tip: as suítes de final 1 geralmente são maiores e deixam clientes com família nesses.,família,0.0
Ganha de muito hotel cinco estrela no Brasil.,No aspect,
"Péssimo atendimento, sem wifi, quartos sujos, cobranças indevidas e muito mais!!",atendimento,-1.0
"Dá para ir de metro até lá, mas o hotel possui transfer gratuito, tanto para ida e para a chegada.",No aspect,
"Bem localizado no centro da cidade baixa, proximo de supermercado, shopping e lojas...",shopping,0.0
"Boa recepção e acomodação, ficamos no sexto andar com boa acomodação sem surpresa, nossos filhos ficaram no 1o.",recepção,1.0
Não tem nenhuma condição de estar figurando em listas de hotéis disponíveis.,No aspect,
O quarto e maior do que eu esperava e comportou muito bem as 5 malas que eu e minha amiga trouxemos!!!!,quarto,1.0
"O Hotel não fica no centro do maior movimento da strip, mas andando um pouquinho dá pra ir a pé, diferente por exemplo do Stratosphere (que inicialmente foi nossa escolha).",No aspect,
"O hotel atende o padrão Ibis:Quarto limpo,uma boa cama,wi-fi grátis no quarto, sem frigobar(o que não é um grande empecilho pois no hall do hotel existe uma máquina com algumas opções de bebidas).",hotel,1.0
"Muito boa localização, hotel novo em perfeito estado, pessoal da recepção muito atencioso,os concierges sempre dispostos à ajudar e serviço de arrumação e limpeza impecável !!!!!",limpeza,1.0
"Se você quer um hotel apenas pra dormir e tomar o café da manhã, que custe pouco e seja limpinho, pode ir pra lá.",hotel,1.0
"O hotel e bom, porém tem um inconveniente grave, poucos elevadores para muitos apartamentos...",elevador,-1.0
"Tem uma estação de metrô próxima ao Hotel, e é uma rua com excelente gastronomia.",rua,1.0
Wi-Fi internet.,No aspect,
A limpeza do apartamento para quem fica mais de 4 dias e menos de 8 dias não existe!,limpeza,-1.0
O quarto era bem razoável.,quarto,1.0
"Dos andares altos, se vê os fogos da Disney, às 9 da noite.",No aspect,
"Bem em frente à igreja de Saint-Germain e ao lado dos cafés mais famosos de Paris, esse hotel tem uma localização privilegiada para quem gosta de curtir essa cidade.",localização,1.0
Ótima localização e atendimento.,atendimento,1.0
Por ser um Hotel Spa é oferece mais tranqüilidade aos hospedes que desejam descansar depois das noites intensas de Las Vegas.,No aspect,
"Faltam mesas para todos setar pela manhã, mas se consegue comer.",No aspect,
"Quarto pequeno, porém muito confortável!",quarto,1.0
"Terceiro ponto: A estrutura do prédio é consideravelmente boa, um ponto negativo é em relação ao prédio ao lado, pois o mesmo transfere um mal cheiro no corredor para acesso aos quartos",corredor,0.0
"Quarto bem simples, mas com cama confortável.",No aspect,
"Acomodações modestas ,mas boas ,local limpo,com bom atendimento,localizado na região central,prx. à rodoviária,terminais de ônibus e trens urbanos e ao mercado central,um bom café da manhã e um preço modesto.",preço,1.0
Sem academia ou outras amenidades.,No aspect,
"Quanto à localização, o bairro dispõe de transporte, supermercados, restaurantes e laundromats.",localização,1.0
Hotel limpo e moderno!,hotel,1.0
Precisa solicitar outro e pagar 25 dólares.,No aspect,
"Excelente opção em Las Vegas, sem duvidas...",No aspect,
"Fiquei no inicio com receio pela localização do hotel, pois havia lido comentários dizendo que a localização era um pouco ruim, mal frequentada, mas nada disso, o hotel fica a 5min do Metro da Bastille onde passa as principais linhas de Paris.",localização,1.0
Impressiona!,No aspect,
Muito bom tanto para negócio quanto para férias.,No aspect,
"O hotel fica perto de tudo (centro, locais históricos, metrô, RER e aeroporto).",aeroporto,1.0
Recomendo!,No aspect,
na primeira noite saímos a caminhar e encontramos na primeira esquina um maravilhoso restaurante.,No aspect,
"O apartamento nao é grande, mas bom.",apartamento,0.0
OBS.:Sugerimos colocar a opção de produtos sem glúten no café da manhã.,No aspect,
"Tradicional mas um pouco ultrapassado hotel em boa localização no centro financeiro da cidade de Porto Algre Ótimo atendimento, mas quartos necessitando modernização.",atendimento,1.0
E o atendimento é impecável!!,atendimento,1.0
"Hotel maravilhoso, atendimento impecável, localização incrível, quartos aconchegantes de primeira categoria.",localização,1.0
Além de ter restaurantes próximos.,No aspect,
"O banheiro estava pior ainda, com cheiro horrível , pia e banheira entupida.",banheira,-1.0
e o preço é muito bom com otimo atendimento por parte dos funcionarios.,atendimento,1.0
"Boa localização, perto de metro e rua tranquila.",localização,1.0
"Os quartos são antigos, os corredores abertos, não há restaurante, apenas uma Pizza Hut Express minúscula para um hotel enorme.",corredor,-1.0
Um dos poucos hoteis da Strip que não cobra taxa de resort.,No aspect,
"Ao chegar não nos ajudaram com as malas, eu (mulher) tive que subir vários degraus sozinha com inumeras malas, só havia uma moça na recepção quem nem sabia onde era o estacionamento, foi preciso um cliente explicar.",recepção,-1.0
O metro ficava bem próximo do nosso hotel.,hotel,1.0
"O hotel é padrão Ibis, sem luxos, o banheiro é super pequeno, mas é limpo e a cama é super confortável.",cama,1.0
Sem frescura.,No aspect,
"Pagamento de diária adiantado, peça para ver o quarto antes de fechar!",quarto,0.0
O atendimento dos funcionários também nos agradou muito.,atendimento,1.0
"Ficamos num apartamento com 1 quarto, que na verdade era um Ap com dois quartos (2 TV), Wc e Kitchenet.",apartamento,1.0
Hotel luxuoso com ótima estrutura.,hotel,1.0
"Foge do centro turístico da cidade, o que na minha opinião é bom.",No aspect,
Dão até dicas de passeios e sugestões de itinerários.,No aspect,
"Um hotel perfeito pra quem quer curtir um romance, ficar perto de tudo e ainda ter uma vista perfeita da torre Eiffel.",hotel,1.0
"Fica ao lado de uma estação do metrô,não posso esquecer da magnolia pudim de banana ótmo.",No aspect,
"Fora que, por ser um hotel residencia tem hospede que fuma no quarto, no corredor, etc...e nao tem o que fazer.",hotel,-1.0
"Hotel típicamente parisiense, muitissimo bem localizado, lindo, elegante, com ótimo atendimento e por um preço bastante razoável!",hotel,1.0
o quarto que fiquei so tem cama e banheiro nao tem nwm frigobar.,quarto,0.0
"Em frente ao hotel há um mercado, onde se pode comprar um sanduíche, fatia de pizza, achocolatado, salada ou doce para um lanchinho noturno.",No aspect,
"Os quartos que ficam em frente a avenida Farrapos apresenta um pouco de barulho, mas nada que incomode, principalmente e noite.",quarto,1.0
Por este detalhe não fico mais lá pois pra mim o ar puro é fundamental.,No aspect,
"Demorei muito pra fazer essa avaliação, mas certamente não poderia deixar de fazê-lo.",No aspect,
"Na minha estadia somente duas situações não foram muito satisfatórias: o elevador parou de funcionar e não observei respeito com a ala não fumante , o hóspede do quarto ao lado do meu fumava e isso incomodou demais , uma vez que a ala era não fumantes.",elevador,-1.0
Roupas de cama bem usadas.,No aspect,
"A limpeza perfeita e o atendimento da recepção excelente, sempre atenciosos e prestativos.",limpeza,1.0
"Vale pela localização ( proximidade estações de metrô), porém sem LUXO.",luxo,-1.0
"O quarto e o banheiro sao espaçosos, novos, limpos e a internet funciona muito bem.",internet,1.0
Achei o hotel muito bem localizado.,No aspect,
"Os quartos têm pia e geladeira, então a dica é você comprar seus ingredientes para o café da manhã no supermercado e levar para o hotel.",hotel,0.0
"Em síntese, o preço é justo pelo que oferece.",preço,1.0
"Os pontos fortes são , a localização e o serviço muito atencioso, por um preço justo.",preço,1.0
O atendimento é razoável.,atendimento,0.0
"Cama confortável, colchão não dá nor nas costas, muito bom!!!",colchão,1.0
hotel muito bom.,hotel,1.0
"Atendimento em inglês, funcionários muito prestativos e atenciosos.",No aspect,
"Sempre que vou a Paris me hospedo nesta rede e fico muito satisfeita, pois sei que sempre vou encontrar um hotel de qualidade.",No aspect,
"Quanto às acomodações, os quartos são pequenos, não possuem ar condicionado, tem uma acústica ruim, pois logo abaixo há uma pizzaria e o vai e vem de motos incomoda bastante, fui em setembro, mesmo não sendo verão, o calor era infernal.",No aspect,
Toda a equipe que fica na recepção é muito prestativa.,No aspect,
o quarto que fiquei so tem cama e banheiro nao tem nwm frigobar.,frigobar,0.0
"Internet super rápida, funcionários atenciosos e elevadores rápidos.",funcionários,1.0
Voltaremos e recomendo!,No aspect,
"Apesar da distância de 20 minutos ao centro da cidade vale a pena porque o preço é excelente, o metro é junto ao hotel, o atendimento é excelente e os quarto modernos e espaçosos.",atendimento,1.0
"O café da manhã é gostoso, o atendimento é cordial, tem uma boa localização, uma vez que é perto do Arco do Triumfo, champs elysees, perto da estação de metrô.",atendimento,1.0
"O hotel estava, na época, em reformas, mas não tivemos incômodos.",No aspect,
"O hotel fica na região central de Paris, com acesso ao metrô logo na calçada.",hotel,1.0
Creio que haja outras opções mais interessantes e pelo mesmo preço na região.,No aspect,
"Na verdade, causaram mais problemas do que isso, só estou resumindo o que aconteceu.",No aspect,
"pelas manchas das paredes não foi a primeira vez que vazou água do andar superior,quando me queixei na portaria a resposta que tive foi que nada poderia ser feito naquele momento e eu tinha liberdade de procurar outro hotel.",No aspect,
O hotel fica localizado proximo as estacoes de metro Jardes e Lumiere / facil acesso para qualquer local.,No aspect,
Este hotel fica em uma zona boêmia de Paris,hotel,-1.0
"O hotel não decepciona, pois seu conceito é de praticidade.",cidade,1.0
O hotel eh mtooooo pequeno!!!!,No aspect,
"Porém, o chuveiro ficava em cima e o toalete em baixo e isso foi um inconveniente.",No aspect,
"Foram atenciosos, limpeza boa dos cômodos e uma localização privilegiada para quem gosta do central park e, principalmente, pretendo usar o metro.",localização,1.0
"Fica a alguns minutos a pé da Broadway, do Rockfeller Center, do MOMA, tem muitos bares e restaurantes a sua volta e lugar para tomar café na mesma rua.",rua,0.0
"Em relação à Limpeza, achei REGULAR... O hotel não é imundo, mas tb não é super limpo.",limpeza,1.0
fui muito bem tratado e consegue descansar bem depois de um longo dia de trabalho.,No aspect,
"Bom para você ir com amigos, família e para casais.",família,1.0
O hotel possui todas as comodidades para o seu conforto.,hotel,1.0
"Os apartamentos amplos e confortáveis são equipados com ar-condicionado, frigobar, telefone, cama box spring, mesa de trabalho, wi-fi grátis, recepção 24 horas e estacionamento.",frigobar,0.0
"Poderiam, pelo menos colocar uma rampa.",No aspect,
Desrespeito total ao consumidor.,No aspect,
"O hotel fica bem localizado, muito próximo à torre Eifell, com diversos serviços no entorno, com restaurantes, farmácias, lavanderias.",hotel,1.0
Dá para ver a roda gigante do parque da janela do quarto.,No aspect,
Fomos atendidos pela nutricionista que foi bem atenciosa e rápida.,No aspect,
"Café da amanhã incluso, porém sempre tumultuado .",No aspect,
"Hotel boutique, com excelente localização, serviço super prestativo e ultra atencioso (pasmem! lieberaram generosos early check-in e late chek-out), quartos e banheiro muito confortáveis e espaçosos (raro em NY), interessante sistema de buffet de café da manha e happy hour inclluidos.",localização,1.0
"Atenção população de Porto Alegre, pela dignidade da cidade façam alguma coisa contra esta arapuca de viajantes.",No aspect,
O quarto é grande (king bed e uma sala separada) e fica bem perto dos melhores teatros da Broadway.,quarto,1.0
Café da manhã com poucas variedades.,café da manhã,-1.0
"Bem localizado, perto de transportes públicos, restaurantes e no coração da cidade.",cidade,0.0
"O primeiro era claustrofóbico e não tinha ducha, o banho era de chuveirinho.",No aspect,
Com menos de 10 dólares você chega em qualquer hotel badalado da strip!,No aspect,
"Bem localizado, quanto amplo e limpo para os padrões de Paris , cama confortável , banheiro limpo , boa ducha , café da manha farto e variado , croassant e queijos nobres a vontade, quarto de malas seguro único ponto negativo que Wi fi não funciona bem no quarto, mas estive por 2 vezes e sempre será uma ótima opção !",ducha,1.0
"No banheiro só um sabonete e um kit de shampoo, ambos sem qualidade.",No aspect,
"Fiquei em quarto duplo, para dormir e descansar ele é ótimo, com um estilo clássico.",quarto,1.0
O bairro é agradável com opções de alimentação próximas.,No aspect,
Quarto muito bom com TV Oled de 50 polegadas e vista fantástica para a Strip.,quarto,1.0
"Ótimo preço, funcionários super atencioso, acomodações esplendidas, ótima localização.",localização,1.0
"Room Tip: Os quartos nos andares bem superiores, são mais silenciosos (ficamos no 44o. andar- não se ouvia nad...",quarto,1.0
O quarto era espacoso e decorado com extremo bom gosto.,quarto,1.0
"Recomendo e voltarei a abrigar-me neste hotel na minha próxima ida a Paris, que espero que seja em breve.",No aspect,
A localização é boa e o preço é bem adequado.,localização,1.0
"Apesar de barato, não pretendo me hospedar mais...",No aspect,
Room Tip: Não fique com quarto de frente para a rua.,No aspect,
Não utilizamos ônibus.,No aspect,
"Hotel situado em local estratégico para compras e acesso à movida, revelou-se porém bastante ´básico na oferta de conforto para uma estadia de uma semana.",conforto,-1.0
Mas eles podiam fazer uma renovação!,No aspect,
Rossana Araújo  Rio de Janeiro  Brasil,No aspect,
