inputs,aspects,sentiment
O fato de ter frigobar e microondas ajudam muito.,frigobar,1
"Durante minha viagem me hospedei também no Grand Hyatt e apesar de o Kimberly ser classificado em alguns sites como 3 estrelas e meia, a meu ver supera muitos que se classificam como 4 estrelas.",No aspect,None
"Não bastasse isso é muito bem localizado, bem próximo ao waldorf astoria.",No aspect,None
Quando voltar a NYC será minha primeira opção!,No aspect,None
"Hotel maravilhoso, muito moderno e confortável, com excelentes restaurantes, o buffet é o marior que ja ví até hoje.",hotel,1
"Apresentação do cirque de soleil no hotel, um cassino muito grande, e fica em um complexo que tem um shopping com as marcas mais famosas do mundo, que infelizmente não estão ao meu alcançe, mais que podem ser aproveitado pelos endinheirados.",cassino,1
"Apresentação do cirque de soleil no hotel, um cassino muito grande, e fica em um complexo que tem um shopping com as marcas mais famosas do mundo, que infelizmente não estão ao meu alcançe, mais que podem ser aproveitado pelos endinheirados.",shopping,1
"Hotel bem localizado, próximo ao Battery Park, ao memorial do 9/11 e a wall street,",hotel,1
"Os quartos são confortáveis, o banheiro é grande, talvez um pouco escuro devido a cerâmica petra, mas muito elegante.",quarto,1
"Como em NYC o sistema de metro é excelente, você terá estações muito próximas deste hotel.",No aspect,None
"O único inconveniente é o preço do café da manhã, muito caro, mas isto é geral em NYC.",No aspect,None
"Os quartos são ótimos, grandes, arejados, limpíssimos.",quarto,1
"Localização previlegiada,perto de metrô, drogaria, boas cafeterias, restaurantes.",localização,1
Linda vista do quarto para a cidade.,cidade,0
"Cama confortável, colchão não dá nor nas costas, muito bom!!!",cama,1
"Cama confortável, colchão não dá nor nas costas, muito bom!!!",colchão,1
"Pontos turísticos como Time Square, Central Park, Rockefeller Center dá para ir a pé.",No aspect,None
Me hospedaria nele novamente com certeza!!!,No aspect,None
"Este hotel, foi primeiramente uma indicação da agência de viagens da minha confiança, por isso que o escolhemos e fomos sem medo de errar.",hotel,0
"Um hotel muito bonito, com quartos extremamente confortáveis.",quarto,1
Sem falar na localização que é extratégica e ainda tem metrô bem próximo.,localização,1
"Eu recomendo muito este hotel, para quem quer passar dias com sofisticaçaõ.",No aspect,None
O café da manhã era ótimo.,café da manhã,1
O atendimento excelente.,atendimento,1
Viajei a trabalho e a lazer.,No aspect,None
A reserva foi feita por uma empresa que represento e achei que o local não era muito charmoso.,No aspect,None
"Realmente não é, mas é do lado da Torre Eiffel, exatamente em frente a uma estação do metro, a dois passos da Rue Passy.",No aspect,None
Cada pão maravilhoso...,No aspect,None
"Têm um gerente que fala português, o que pode ajudar para quem não fala a lingua.",No aspect,None
"Excelente relação custo benefício,´sem luxo, mas limpo e muito bem localizado, no meio da Strip, quartos espaçosos, ligação interna com o Paris, amplo estacionamento gratuito ( como todos os hotéis em Vegas), boa piscina, estação do Monorail,Wifi paga (e cara).",luxo,0
"Excelente relação custo benefício,´sem luxo, mas limpo e muito bem localizado, no meio da Strip, quartos espaçosos, ligação interna com o Paris, amplo estacionamento gratuito ( como todos os hotéis em Vegas), boa piscina, estação do Monorail,Wifi paga (e cara).",quarto,1
"Excelente relação custo benefício,´sem luxo, mas limpo e muito bem localizado, no meio da Strip, quartos espaçosos, ligação interna com o Paris, amplo estacionamento gratuito ( como todos os hotéis em Vegas), boa piscina, estação do Monorail,Wifi paga (e cara).",estacionamento,1
"Excelente relação custo benefício,´sem luxo, mas limpo e muito bem localizado, no meio da Strip, quartos espaçosos, ligação interna com o Paris, amplo estacionamento gratuito ( como todos os hotéis em Vegas), boa piscina, estação do Monorail,Wifi paga (e cara).",piscina,1
"Fuja do breakfast do Buffet, é uma pegadinha, não inclui bebidas, nem café.",No aspect,None
"Muito bom hotel, banho gostoso ao final de um dia de passeios, cama com ótimo colchão, roupa de cama legal, o café da manhã delicioso, funcionários sempre muito gentis e pacientes com nossa dificuldade com o idioma, além de ter mercado, metrô, restaurantes próximos.",hotel,1
"Muito bom hotel, banho gostoso ao final de um dia de passeios, cama com ótimo colchão, roupa de cama legal, o café da manhã delicioso, funcionários sempre muito gentis e pacientes com nossa dificuldade com o idioma, além de ter mercado, metrô, restaurantes próximos.",cama,1
"Muito bom hotel, banho gostoso ao final de um dia de passeios, cama com ótimo colchão, roupa de cama legal, o café da manhã delicioso, funcionários sempre muito gentis e pacientes com nossa dificuldade com o idioma, além de ter mercado, metrô, restaurantes próximos.",colchão,1
"Muito bom hotel, banho gostoso ao final de um dia de passeios, cama com ótimo colchão, roupa de cama legal, o café da manhã delicioso, funcionários sempre muito gentis e pacientes com nossa dificuldade com o idioma, além de ter mercado, metrô, restaurantes próximos.",roupa de cama,1
"Muito bom hotel, banho gostoso ao final de um dia de passeios, cama com ótimo colchão, roupa de cama legal, o café da manhã delicioso, funcionários sempre muito gentis e pacientes com nossa dificuldade com o idioma, além de ter mercado, metrô, restaurantes próximos.",café da manhã,1
"Muito bom hotel, banho gostoso ao final de um dia de passeios, cama com ótimo colchão, roupa de cama legal, o café da manhã delicioso, funcionários sempre muito gentis e pacientes com nossa dificuldade com o idioma, além de ter mercado, metrô, restaurantes próximos.",funcionários,1
"Só não o classifico como excelente por achar um pouco distante dos principais pontos turísticos, para chegarmos só com uma boa caminhada ou outro meio de transporte, se estivesse um pouco mais perto seria simplesmente perfeito!!!!",No aspect,None
"Internet- OK, localização boa.",internet,1
"Internet- OK, localização boa.",localização,1
"Conforto poderia ser melhor, mas no geral está legal.",conforto,0
TV´s maiores nos quartos seriam bem vindas.,tv,-1
TV´s maiores nos quartos seriam bem vindas.,quarto,0
"Fiquei pela segunda e vez e voltaria, no final das contas o custo compensa.",No aspect,None
Próximo à diversos pontos turisticos como o gasometro.,No aspect,None
"Localizado em uma parte não tão bonita da cidade, porém tem todo o necessário: farmácia,academia,restaurante,shoping.",cidade,-1
"Localizado em uma parte não tão bonita da cidade, porém tem todo o necessário: farmácia,academia,restaurante,shoping.",farmácia,0
Box do banheiro pequeno.,No aspect,None
Cama pequena.,No aspect,None
"Não tem academia,porém tem algumas próximas.",No aspect,None
"Hotel bem localizado, mas bem simples também.",hotel,0
"Café da manhã normal, sem novidade.",café da manhã,1
Atendimento muito bom.,atendimento,1
Interessante para quem trabalha no centro como era o meu caso.,No aspect,None
Fica perto da Av Sen Salgado filho onde trabalho.,No aspect,None
"Diária de R$ 99 direto no hotel, pelo booking estava R$89 descobri depois.",hotel,0
"Perto do aeroporto, é muito cômodo pra mim com uma TV a cabo reduzida, internet no quarto que todo dia tem que pedir p resetar e tem transfer do aeroporto p hotel - os taxistas não querem te levar por ser perto.",aeroporto,0
"Perto do aeroporto, é muito cômodo pra mim com uma TV a cabo reduzida, internet no quarto que todo dia tem que pedir p resetar e tem transfer do aeroporto p hotel - os taxistas não querem te levar por ser perto.",tv,-1
"Perto do aeroporto, é muito cômodo pra mim com uma TV a cabo reduzida, internet no quarto que todo dia tem que pedir p resetar e tem transfer do aeroporto p hotel - os taxistas não querem te levar por ser perto.",internet,-1
"Perto do aeroporto, é muito cômodo pra mim com uma TV a cabo reduzida, internet no quarto que todo dia tem que pedir p resetar e tem transfer do aeroporto p hotel - os taxistas não querem te levar por ser perto.",quarto,0
"Solicite os quartos dos fundos, mais silenciosos.",No aspect,None
"O que nao gosto e que o povo do Sul fuma demais e em qualquer lugar, algumas áreas do hotel cheiram forte de cigarro.",No aspect,None
"Considero bom o café da manha, com boa variedade de opções.",No aspect,None
"Estive com minha familia por 8 dias e posso dizer que adoramos tudo, conforto do quarto (pequeno), atendimento cordial do staff, grande localização.",quarto,-1
"Estive com minha familia por 8 dias e posso dizer que adoramos tudo, conforto do quarto (pequeno), atendimento cordial do staff, grande localização.",atendimento,1
"Estive com minha familia por 8 dias e posso dizer que adoramos tudo, conforto do quarto (pequeno), atendimento cordial do staff, grande localização.",localização,1
"Apenas não gostamos da política de cobrar us$ 100,00 por pacote recebido para hospedes.",No aspect,None
Talvez por este motivo eu troque de hotel em minha próxima estada em NY.,No aspect,None
"Hotel ideal para estadia de negócios ou para aqueles turistas um pouco mais exigentes em relação à espaço, limpeza e qualidade do quarto.",hotel,1
"Hotel ideal para estadia de negócios ou para aqueles turistas um pouco mais exigentes em relação à espaço, limpeza e qualidade do quarto.",limpeza,1
"Hotel ideal para estadia de negócios ou para aqueles turistas um pouco mais exigentes em relação à espaço, limpeza e qualidade do quarto.",quarto,1
"Room Tip: Os quartos com a mini-cozinha (fogão, geladeira, panelas, copos e demais utensílios) são ideais para...",cozinha,0
"E dependendo da época, é possível obter boas tarifas (fiz minha reserva pelo booking.com).",No aspect,None
"Obviamente que não reservei o melhor hotel de NY, portanto, devo avaliá-lo como um hotel de padrão 3 estrelas.",hotel,1
"Os funcionários foram atenciosos, não tive barulho, o quarto é bom e o banheiro muito grande.",funcionários,1
"Os funcionários foram atenciosos, não tive barulho, o quarto é bom e o banheiro muito grande.",quarto,1
Faltou colocarem tomadas para alimentar o computador e o celular.,tomada,-1
Não tenho absolutamente nada a reclamar.,No aspect,None
"Isto é um problema, só tem no banheiro.",No aspect,None
"O atendimento é excepcional, o staff é fantástico e atencioso, a arrumação e limpeza dos quartos nota 10, café da manhã farto e de muito boa qualidade, wi fi gratuito, além da localização, maravilhosa, a poucos passos do coração de Saint Germain Des Pres.",atendimento,1
"O atendimento é excepcional, o staff é fantástico e atencioso, a arrumação e limpeza dos quartos nota 10, café da manhã farto e de muito boa qualidade, wi fi gratuito, além da localização, maravilhosa, a poucos passos do coração de Saint Germain Des Pres.",limpeza,1
"O atendimento é excepcional, o staff é fantástico e atencioso, a arrumação e limpeza dos quartos nota 10, café da manhã farto e de muito boa qualidade, wi fi gratuito, além da localização, maravilhosa, a poucos passos do coração de Saint Germain Des Pres.",café da manhã,1
"O atendimento é excepcional, o staff é fantástico e atencioso, a arrumação e limpeza dos quartos nota 10, café da manhã farto e de muito boa qualidade, wi fi gratuito, além da localização, maravilhosa, a poucos passos do coração de Saint Germain Des Pres.",localização,1
"Acabei de retornar de uma estadia de onze noites no hotel, junto com meu marido.",No aspect,None
Não só recomendo como voltarei a me hospedar quando voltar a Paris.,No aspect,None
No quarto faltam lugares para colocar malas e roupas.,quarto,-1
Nível de serviços médio com wi-fi grátis no hall.,serviço,0
"Ao mesmo tempo que fica a 1 km apenas da torre, fica pro lado sul, com poucas opções de lazer e restaurantes, sem contar que é mais feio que a parte mais ao norte da torre e perto da Champs Elysée.",No aspect,None
O banheiro é muito pequeno e impossível de tomar banho sem molhar tudo.,No aspect,None
Gostei mais ou menos.,No aspect,None
"O hotel é longe de tudo, os banheiros sao compartilhados no corredor, sujo e feridos.",hotel,-1
"O hotel é longe de tudo, os banheiros sao compartilhados no corredor, sujo e feridos.",corredor,0
Os quartos tem bichos.,quarto,-1
O serviço é péssimo.,serviço,-1
"Fujam se nao quiserem voltar toda mordida por insetos, se nao quiserem usar banheiros imundos.",No aspect,None
Existem inúmeros outros hoteis mais perto do centro e mais limpos.,No aspect,None
Nunca mais.,No aspect,None
"O hotel é lindo, com ótimos restaurantes no Forum Shop (o shopping do hotel)",hotel,1
"O hotel é lindo, com ótimos restaurantes no Forum Shop (o shopping do hotel)",shopping,1
"O hotel possui várias torres, eu fiquei na Palace que tem os apartamentos reformados.",apartamento,1
"Longe do cassino, longe dos restaurantes, longe da recepção e longe do estacionamento.",cassino,0
"Longe do cassino, longe dos restaurantes, longe da recepção e longe do estacionamento.",recepção,1
"Longe do cassino, longe dos restaurantes, longe da recepção e longe do estacionamento.",estacionamento,0
O quarto era gigante e super confortável.,quarto,1
A única desvantagem dessa torre é que ela fica muito longe de tudo.,No aspect,None
Eu recomendo.,No aspect,None
"O hotel é muito simples, é muito barato e acho que pra quem quer economizar é valido.",hotel,1
"O quarto era grande, mas o banheiro era pequeno e feio.",quarto,1
"Era tudo limpo, os corredores do hotel e elevadores eram novos e arrumados.",corredor,1
"Era tudo limpo, os corredores do hotel e elevadores eram novos e arrumados.",elevador,1
"Este é um hotel muito simples, com preço de hotel simples.",preço,1
"Só fiquei duas noites e paguei menos de R$50,00 a diária.",No aspect,None
"Se quer um hotel de luxo, pague pelo luxo.",No aspect,None
O estacionamento e wifi são grátis.,estacionamento,1
Ótima localização.,No aspect,None
"Fica na strip, ao lado do belaggio e dá pra fazer várias coisas legais a pé.",No aspect,None
5min de carro para chegar aos outlets.,No aspect,None
O quarto é maravilhoso.,No aspect,None
Tem um trem q leva para outros hoteis e passa de 5 em 5 minutos.,No aspect,None
"Existe um resort fee de usd 20.00 em alguns casos, verifique isso qdo estiver fechando a reserva.",No aspect,None
Eu recomendo e com certeza ficaria lá novamente.,No aspect,None
O preço é muito bom tratando-se de um 5 estrelas.,No aspect,None
"Este hotel é muito agradável, com quartos pequenos, mas arranjados e limpos.",hotel,1
Estção de metro a 5 minutos com linha directa para o centro dos principais museus e locais de visita.,museu,0
"Room Tip: Os dois quartos junto à recepção são a evitar se a pessoa tiver o sono leve, ou pretender descnasar...",recepção,1
"Pequeno almoço sem grande variedade, mas suficiente.",No aspect,None
"Trata-se de um hotel bastante luxuoso, mas muito massificado, como tudo em Las Vegas.",hotel,0
"As acomodações são excelentes, os quartos fantásticos, mas o atendimento é no atacado, sem qualquer pessoalidade.",atendimento,-1
"Está muito bem localizado, possui um shopping moderno e com excelentes lojas.",shopping,1
"Está muito bem localizado, possui um shopping moderno e com excelentes lojas.",lojas,1
"Vale a pena a hospedagem, mesmo com os preços que são um pouco salgados.",preço,-1
"Destaca-se a acadêmica de ginástica, que é profissional e muito bem montada.",No aspect,None
Pra começar o atendimento é excelente.,atendimento,1
Há até um coquetel de recepção.,recepção,1
"O quarto é amplo, limpo, a cama é super confortável, com ajuste e o travesseiro é o melhor!",quarto,1
"O quarto é amplo, limpo, a cama é super confortável, com ajuste e o travesseiro é o melhor!",cama,1
"O quarto é amplo, limpo, a cama é super confortável, com ajuste e o travesseiro é o melhor!",travesseiro,1
"Chuveiro ótimo, TV com canais a cabo, etc.",chuveiro,1
"Chuveiro ótimo, TV com canais a cabo, etc.",tv,1
"A localização é excelente, pertinho da Macy`s, Penn Station e 1o / 15 de caminhada até Times Square.",localização,1
Você é super bem recebido.,No aspect,None
Ficarei novamente sem a menor dúvida.,No aspect,None
"Hotel com boa localização, próximo ao aeroporto.",hotel,0
"Hotel com boa localização, próximo ao aeroporto.",localização,1
"Hotel com boa localização, próximo ao aeroporto.",aeroporto,0
Ar-condicionado muito barulhento e atendimento da recepção muito atrapalhado.,atendimento,-1
Ar-condicionado muito barulhento e atendimento da recepção muito atrapalhado.,recepção,-1
"Servem um bom jantar, simples mas com qualidade e variedade compatível ao preço.",jantar,1
"Servem um bom jantar, simples mas com qualidade e variedade compatível ao preço.",preço,1
Cômodos simples mas em ordem e limpos.,No aspect,None
Pessoal da recepção muito atencioso e prestativo ( inclusive ajudando a abrir uma mala cujo cadeado quebrou).,recepção,1
"Café da manhã satisfatório; quarto dentro do padrão IBIS, limpo e silencioso.",café da manhã,1
"Café da manhã satisfatório; quarto dentro do padrão IBIS, limpo e silencioso.",quarto,1
"Café da manhã satisfatório; quarto dentro do padrão IBIS, limpo e silencioso.",padrão,1
"Camareiras eficientes , prestativas às solicitações.",No aspect,None
OBS.:Sugerimos colocar a opção de produtos sem glúten no café da manhã.,No aspect,None
"Hotel com atendimento, serviços e acomodações ruins.",hotel,-1
"Hotel com atendimento, serviços e acomodações ruins.",atendimento,-1
"Hotel com atendimento, serviços e acomodações ruins.",serviço,-1
"Roupa de cama e toalhas sujas, não tem limpeza de quarto, cheiro de cigarro em todo o hotel, sem internet.",toalha,-1
"Roupa de cama e toalhas sujas, não tem limpeza de quarto, cheiro de cigarro em todo o hotel, sem internet.",limpeza,-1
"Roupa de cama e toalhas sujas, não tem limpeza de quarto, cheiro de cigarro em todo o hotel, sem internet.",quarto,0
"Roupa de cama e toalhas sujas, não tem limpeza de quarto, cheiro de cigarro em todo o hotel, sem internet.",internet,0
Localização pessima.,localização,-1
"Nivel do atendimento: fui fazer o check-in e a recepcionista falou para eu pagar apenas um dia, porque geralmente as pessoas não gostam do hotel e não ficam o final de semana todo.",No aspect,None
"Já me hospedei várias vezes em hotéis da rede Accor, inclusive mercure, e este realmente me desapontou pela qualidade das instalações, tanto do quarto quanto da recepção.",instalações,-1
"Já me hospedei várias vezes em hotéis da rede Accor, inclusive mercure, e este realmente me desapontou pela qualidade das instalações, tanto do quarto quanto da recepção.",quarto,-1
"Já me hospedei várias vezes em hotéis da rede Accor, inclusive mercure, e este realmente me desapontou pela qualidade das instalações, tanto do quarto quanto da recepção.",recepção,-1
"Se o objetivo é um hotel 3 estrelas, este hotel é adequado, até porque mantém uma boa limpeza e ótima localização.",limpeza,1
"Se o objetivo é um hotel 3 estrelas, este hotel é adequado, até porque mantém uma boa limpeza e ótima localização.",localização,1
"O hotel Mercure Paris Opera Garnier não chega a ser ruim, mas certamente não deveria ser classificado como 4 estrelas.",No aspect,None
"Ótimo preço e pertinho do aeroporto e com serviço de transfer gratuito do aeroporto ao hotel, o que é até bom porque dependendo do horário que se chega, os taxistas são um pouco resistentes em levá-lo.",preço,1
"Ótimo preço e pertinho do aeroporto e com serviço de transfer gratuito do aeroporto ao hotel, o que é até bom porque dependendo do horário que se chega, os taxistas são um pouco resistentes em levá-lo.",aeroporto,1
"Ótimo preço e pertinho do aeroporto e com serviço de transfer gratuito do aeroporto ao hotel, o que é até bom porque dependendo do horário que se chega, os taxistas são um pouco resistentes em levá-lo.",serviço,1
"Ótimo preço e pertinho do aeroporto e com serviço de transfer gratuito do aeroporto ao hotel, o que é até bom porque dependendo do horário que se chega, os taxistas são um pouco resistentes em levá-lo.",hotel,0
"Ótimo preço e pertinho do aeroporto e com serviço de transfer gratuito do aeroporto ao hotel, o que é até bom porque dependendo do horário que se chega, os taxistas são um pouco resistentes em levá-lo.",horário,0
"Não espere muito, principalmente pelo valor cobrado.",No aspect,None
"Hotel completo, com facilidade de movimentação dentro de Vegas, tem muitas atraçoes, restaurantes e nightclubs.",hotel,1
As lojas sao otimas e o acesso gratuito por trem para o citycenter auxilia bastante.,lojas,1
O unico problema é que os hospedes dos demais hoteis acabam por lotar os restaurantes e deixam o lobby do hotel hiper tumultuado.,No aspect,None
"O café da manhã é excelente, para os meus padrões que já não posso comer quase mais nada.",café da manhã,1
"para quem quiser ficar em Paris a um passo do agito, porem fora dele, place de italie é uma pedida.",No aspect,None
"tem metro proximo, um grande centro de compras.",No aspect,None
Da para caminhar ate os restaurantes de MontParnanasse.,No aspect,None
Antonio Brito - Campinas SP,No aspect,None
"Suíte muito grande, com hidro e projetor!",suíte,1
Além disso tem cozinha completa com geladeira duplex e máquina de lavar roupa.,cozinha,1
O único senão é a piscina que não é grande coisa.,piscina,-1
Estive no Elara Hilton em maio de 2012.,No aspect,None
Na chegada não encontrei fila e nos colocaram no 36o andar.,No aspect,None
Recomendo muito.,No aspect,None
Para pool parties prefira o Venetian ou outros.,No aspect,None
Room Tip: Peça andares altos.,No aspect,None
"Esse hotel fica localizado na avenida principal de Las Vegas, e é fácil você passar de um hotel para o outro.",hotel,1
"Achei o quarto bem arrumado, mas já é visível o desgaste das peças de banheiro, armários e demais acessórios do quarto.",quarto,1
"Achei o quarto escuro, com pouca iluminação, havia também lâmpadas queimadas.",iluminação,-1
"Para quem fica pouco no apartamento, dá para se hospedar e cuidar Las Vegas !",apartamento,1
O único aspecto positivo é a localização.,localização,1
"Precisa de uma reforma urgente, o edifício está caindo aos pedaços, janelas com esquadrias de madeira com pintura descascando, carpet velho e descolando, poeira sobre os móveis, duto do ar condicionado portátil soltava constantemente, sem internet no quarto.",móveis,-1
"Precisa de uma reforma urgente, o edifício está caindo aos pedaços, janelas com esquadrias de madeira com pintura descascando, carpet velho e descolando, poeira sobre os móveis, duto do ar condicionado portátil soltava constantemente, sem internet no quarto.",internet,-1
"Precisa de uma reforma urgente, o edifício está caindo aos pedaços, janelas com esquadrias de madeira com pintura descascando, carpet velho e descolando, poeira sobre os móveis, duto do ar condicionado portátil soltava constantemente, sem internet no quarto.",quarto,-1
Não vale a pena diante de tantas ofertas de hospedagem em Paris.,No aspect,None
"Este hotel nos proporciona ótima hospedagem, com quartos limpos e ótimo tamanho, decoração de bom gosto e diversão garantida (cassino, bares e restaurantes).",quarto,1
"O único ponto contra é a distância entre os elevadores e os apartamentos...se você tiver alguma dificuldade para caminhar, peça apartamento próximo aos elevadores.",apartamento,1
Voltamos pela segunda vez em 2 anos consecutivos para o hotel Aria.,No aspect,None
"O buffet do Aria é excelente, vale à pena!!!",No aspect,None
"A localização é excelente, próximo aos principais pontos turísticos, com uma linda vista da Tour Eiffel!",localização,1
Do nosso quarto tínhamos duas janelas com vista pra torre.,quarto,1
"Bom café da manhã; limpo; estafe atencioso, principalmente o M. Vincent.",café da manhã,1
O único defeito é que a internet era paga e cara!,internet,-1
*Atenção para não confundir com um outro homônimo que fica maios pra baixo da torre.,No aspect,None
"Eu e meu marido fomos super bem recebidos no Hotel, onde os funcionários orientais são educadíssimos e solícitos, ficamos por lá do dia 2 ao 7 de fevereiro de 2013.",funcionários,1
"A localização em Montmartre, foi excelente, pertinho do metrô Blanche e da Rue Lepic, com restaurantes, mercado e muitas cafeterias.",localização,1
O quarto sempre limpo e arrumado foi ótimo.,No aspect,None
Logo que voltarmos em Paris é lá que vamos novamente nos hospedar.,No aspect,None
O hotel em si é muito bom e os funcionários também (exceto por um desastre em que derramaram uma garrafa nossa de leite e ficamos achando que alguém o havia bebido).,hotel,1
O hotel em si é muito bom e os funcionários também (exceto por um desastre em que derramaram uma garrafa nossa de leite e ficamos achando que alguém o havia bebido).,funcionários,1
Não tomamos o café da manhã por ser muito caro.,No aspect,None
Não recebemos nenhuma cortesia interessante pela lua de mel.,No aspect,None
Acomodações muito aconchegantes e muito bonito por dentro e por fora.,No aspect,None
Voltaria a me hospedar lá com certeza.,No aspect,None
Recomendo o Ameritania Hotel para que vai visitar Nova York e quer ficar bem localizado!!,hotel,1
"Além de ter uma decoração inovadora e moderna, as cores são quentes e os quartos são lindos.",quarto,1
O serviço de bar do hotel é ótimo!!,serviço,1
Café da manhã muito bom!!,café da manhã,1
E o atendimento é impecável!!,atendimento,1
"O tamanho do quarto é ideal, aconchegante e moderno.",No aspect,None
"Sem falar que o hotel fica muito bem localizado em Nova York, muito perto da Times Square e do Central Park, dá para ir caminhando.",No aspect,None
Adorei e voltaria lá com certeza!!!,No aspect,None
"Um ótimo hotel para nossa primeira viagem fora do Brasil, todos muito simpáticos e educados.",hotel,1
"Bom para você ir com amigos, família e para casais.",família,1
Paris e uma cidade maravilhosa e apaixonante.,cidade,1
No hotel tinha alguns Brasileiros e pelo que a menina da recepção nos falou tem muitos que gostam e voltam sempre para ficar nesse hotel.,recepção,0
"O café da manha muito bom, ainda mais com as deliciosas Croissant.",No aspect,None
Hotel a duas quadras da linha 1 vermelha do metro.,hotel,0
"Gostei do quarto, fomos em um período frio, mas o quarto mantinha uma temperatura agradável.",quarto,1
Bom atendimento / estrutura.,atendimento,1
O fato de o banheiro ser separado não foi um problema.,No aspect,None
Room Tip: Peguei um quarto só para mim e foi tranquilo.,No aspect,None
Mas os que ficaram em quartos divididos com estranhos...,No aspect,None
"Muito bem situado, staff servial e extremamente amavel, quarto maravilhosamente decorado, um pequeno paraiso no coraçao de Paris.",quarto,1
"Extremamente limpo, o serviço de bar é adoravel, a sala de fitness nova em folha com equipamentos de ponta, O clima nao permitiu, mas volto ainda este ano para tomar o cafe no patio, que é uma joia.",serviço,1
"Pessoal, Tive que ficar uma noite desse hotel depois de voltar de gramado, foi o único hotel disponível, era melhor ter dormido no carro.",hotel,-1
Mas estava com a minha família...,família,0
"Nem consegui durmido meu voo era as 7 da manha as 5 ja estava saindo do hotel.. fiquei 4 horas horrívelNo quarto do meu amigo, a esposa dele achou achou um camisinha no chão.",quarto,-1
"Ao lado do Hotel tem muitas cracudo, aviso a vcs e melhor durmido no carro",No aspect,None
"O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.",hotel,0
"O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.",quarto,-1
"O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.",elevador,-1
"O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.",recepção,-1
"O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.",serviço,-1
Banheiro sem box com chuveiro que vazava água pelas juntas.,chuveiro,-1
O chão do quarto estava bastante sujo e engordurado.,quarto,-1
Não trocaram as toalhas e tinha um barata no banheiro.,toalha,-1
O colchão era muito ruim e deformado e havia muito barulho nos corredores.,colchão,-1
"Apesar do hotel ficar bem perto de uma estação de metrô, o local da cidade não é bom.",hotel,0
Hotel muito bem loclaizado.,hotel,1
Recomendo o quarto com vista para o parque.,quarto,1
Recomendo o quarto com vista para o parque.,parque,1
Em frente ao central park.,No aspect,None
"Um pouco mais caro, mas vale a Pena o investimento.",No aspect,None
Concierge fala portugues.,No aspect,None
Quarto amplo e confortavel.,No aspect,None
Decoração antiquada mas bem conservada.,No aspect,None
"O banheiro precisa de uma reforma, mas nada que atrapalhe a estadia.",No aspect,None
"Enfim, recomendo o hotel!",No aspect,None
"Ficamos 5 dias neste hotel, localizado a 150 metros do metrô, e com rstaurantes, lanchonetes, supermrcados, lavanderia, etc, no caminho entre este e o hotel, é uma excelente escolha pela qualidade IBIS e a tranquilidade de ficar em um bairro mais residencial, longe da correria do centro e com um bom valor.",lavanderia,1
"Fica a uns 2 km da Torre, mas se quiser caminhar até lá o caiminho é agradável e tranquilo, ou com um passe diário você pode ir a todos os lugares de Paris.",No aspect,None
"Localização - Junto de uma estação de metro, com bastantes bares e restaurantes nas proximidades.",localização,1
Para quem fale português é possível que seja atendido por funcionários que falam a nossa língua.,funcionários,1
"Apresentação - Recentemente renovado, apresenta apesar das áreas reduzidas, um design moderno com materiais de boa qualidade e confortáveis.",No aspect,None
"O hotel é excelente, moderno, infraestrutura perfeita.",hotel,1
"Dois poréns que não deixaram a avaliação ser excelente: o restaurante em reforma, o que dificultava o café da manhã - filas enormes e o quarto que nem sempre era arrumado, mesmo com o aviso de limpeza.",café da manhã,-1
"Dois poréns que não deixaram a avaliação ser excelente: o restaurante em reforma, o que dificultava o café da manhã - filas enormes e o quarto que nem sempre era arrumado, mesmo com o aviso de limpeza.",quarto,0
Passei 12 dias e foi excelente.,No aspect,None
"Muito bem localizado, um visual maravilhoso.",No aspect,None
Os quartos são bons e baratos.,quarto,1
"Um hotel bem simples, mas limpo.",hotel,1
Os funcionários são educados e prestativos.,funcionários,1
O café da manhã é bom.,café da manhã,1
Sempre que meu pai vai a curso em POA ele fica hospedado nele.,No aspect,None
Custo benefício bem bom.,No aspect,None
Recomendo para a estadia de poucos dias.,No aspect,None
Eu e meu marido ficamos neste hotel em janeiro/2012 .,hotel,0
"Os quarto era muito bom,limpo e organizado.",quarto,1
