inputs;aspects;sentiment
"Como sou muito alérgico a pó caseiro, foi um achado encontrar um hotel em Paris que não tem carpete. O chão dos quartos é de tábua corrida (ou algum piso que o imite).  Tamanho dos quartos variável. Fiquei num quarto triplo com minha esposa e duas crianças (1 cama casal e 1 solteiro) e foi suficiente.  Rua reservada e muito silenciosa; metro a 150 metros.  Muito comércio na vizinhança.  Room Tip: os quartos do 6o andar são mais espaçosos.";rua;1
O hotel é perto de todos os pontos principais de Paris, cercado de estações de metrô, dá para fazer tudo a pé.  O Hotel é charmoso, aconselho ficar nos quartos no piso superior, perto de telhado, típica arquitetura parisiense. O café da manhã é simples, mas na medida certa, tudo muito gostoso, croissant sensacional!  O preço é um pouco salgado, mas se puder vale muito a pena.;quarto;1
Hotel com ótima localização. Ficamos em quarto especial no 21º andar. Vista cinematográfica do Central Park e muito amplo. Talvez o conjunto do hotel necessitasse de uma reforma para se adequar a modernidade. Serviço simpático. Acesso a Internet só no quarto e pago. Sem café da manhã que em NYC é uma boa opção pois há bons restaurantes com ótimos breakfasts em todas as quadras.;localização;1
Achei o hotel muito bem localizado. O tratamento foi ótimo. Quando cheguei já estavam com as minhas encomendas, que haviam chegado da compra que fiz pela internet. Fiquei no quarto padrão com banheira, que é grande para os padrões de NY! Achei a cama muito confortável e o quarto era limpo. O iPad que fica no quarto ajuda muito, voce pode navegar pela internet através dele. Estava lá durante a passagem do furacão Sandy e me senti segura. Foram superatenciosos. Ficaria lá de novo com certeza!;banheira;1
O Hotel tem uma ótima localização. Ande uma quadra e você estará na Champs Elysees. Os quartos são pequenos para quem está acostumado com quartos americanos, mas acho que isto é comum em toda Paris. Limpos, camas macias (eu prefiro colchões mais firmes). Os funcionários falam inglês e são prestativos. Internet grátis nos quartos. O hotel é bem apresentado. Café da manhã pago a parte mas não faltam opções de alimentação próximo ao hotel. Não tenho do que reclamar.;funcionários;1
Hotel situado em local estratégico para compras e acesso à movida, revelou-se porém bastante ´básico na oferta de conforto para uma estadia de uma semana. Limpo, com quartos renovados, mas televisão com oferta muito limitada. Esperava-se pelo menos vídeo. Por duas vezes ficamos bloqueadas no nosso andar por avaria do ascensor. Restaurante e oferta de pequeno almoço decepcionante para hotel de quatro estrelas. Serviço amável mas pouco eficiente. Atenção: paguei antecipadamente navette de transporte para o o aeroporto JFK,(23 USD) mas por má gestão da reserva, fui obrigada a pagar novamente ao táxi que me transportou e que me aguradava à mesma hora: 50 USD! Fi-lo para não perder o avião.  Desaconselho vivamente a permanência neste hotel onde não tenciono regressar.  M. Luisa Maia;almoço;-1
Tudo super bom, excelente atendimento, mas se vc é como eu, Brasileiro que compra no Amazon e manda entregar no hotel, cuidado: este hotel cobra taxas absurdas para receber os pacotes e em alguns casos tem que brigar bastante para não pagá-las - a boa coisa é que toda a vez que vc briga, vc fala para eles que podem ficar com o package e eles voltam atrás. Quartos excelentes e localização fora de série.;quarto;1
Esse hotel fica localizado na avenida principal de Las Vegas, e é fácil você passar de um hotel para o outro. Achei o quarto bem arrumado, mas já é visível o desgaste das peças de banheiro, armários e demais acessórios do quarto. Achei o quarto escuro, com pouca iluminação, havia também lâmpadas queimadas. Para quem fica pouco no apartamento, dá para se hospedar e cuidar Las Vegas !;iluminação;-1
Viajei com minha esposa, achamos o hotel bastante confortável e a equipe de todos os setores bastante atenciosa. Não é barato, mas com certeza mostra-se bem acima da média dos hoteis da cidade. E a localização é excelente!  A única crítica, é que acredito que a internet deveria ser gratuita nos quartos.;hotel;-1
Sabemos que hoteis na Europa são fraquinhos, mas o Cardinal surpreendeu muito! Quarto com um espaço bom, cama confortável, limpissimo e um chuveiro SPA com jatos de agua de todos os lados até massageador nas costas. Delicioso!! Localização perfeita, No centro de Paris, perto da Notre Dame, atendimento da recepção muito bom.  Vale a pena!!;recepção;1
O hotel nao fica localizado na strip (rua dos principais hotéis de vegas) mas o hotel tem ligação com um shopping que caminhando uns 5 minutos voce chega num ponto excelente da strip próximo aos principais hotéis (Paris, belagio ...)  Os quartos sao amplos e equipados com cozinha.. Maq lava louca, microondas, tv até mó banheiro.  Ótimo pra quem viaja com crianças. Recomendo.;quarto;1
Achei que os hoteis IBIS mantivessem um mesmo padrão mas não foi o que vi no neste hotel. As toalhas de banho parecem pano de chão, não há tolha de rosto, não há secador. O serviço do hotel/atendimento é ruim. Solicitamos o serviço despertador pois o vôo de volta ao Brasil era muito cedo mas não adiantou pois o recepcionista esqueceu!! O elevador quebra com frequência. Já ficamos em outro hotel IBIS próximo a região da Galeria Lafayete e foi muito diferente!;atendimento;-1
O hotel é muito bem localizado e com funcionários sempre dispostos a ajudar. Tem estações de metro perto.   Vale a pena ficar hospedada no Royalton. Passei meu aniversário lá e ganhei até um proseco e frutas.  Realmente 10!  Room Tip: Eu pedi um quarto que fosse bem sossegado. Não tinha uma vista para a rua, mas não se ouvia barulho...;rua;1
Hotel aconchegante, pessoal simpático e sempre prontos a te ajudar, localização muito boa.voltarei lá com certeza! Meu quarto ficava no segundo andar, tinha uma vista linda para o jardim interno do hotel. Não era grande, mas como estava sozinha, me satisfez plenamente.  Room Tip: Limpeza, Ta manho do quarto, armários suficientes para guardar suas coisas,localização preço justo c...;quarto;1
Não ligo tanto para luxo, no entanto já fui a hostels fuleiros que eram melhores que o hotel. A parte interna da portaria você vê e até pensa que é um hotel razoavel, mas o banheiro é deplorável. O quarto tem um aspecto de bem velho também, ficando com receio se a higiene do local é feita devido ao descuido com essas outras coisas. Os funcionários são atenciosos, mas realmente o hotel é bem fraco. Não volto, pois o preço nao é tão mais barato que os demais. Localização ok.;luxo;-1
Hotel IN-CRI-VEL !  Perfumado, moderno, bonito, organizado e com uma vista espetacular. Era um prazer voltar todos os dias para o Vdara, já na recepção você sente um perfume maravilhoso de lugar bem cuidado. O quarto é excelente, com duas tvs, piso aquecido do banheiro e uma banheira deliciosa. O chuveiro é fraco mas a banheira compensa. O staff é atencioso, a localização dele é boa e não há nenhuma caracteristica que o desabone. SUPER indico. Experiência deliciosa =);localização;1
O hotel é excelente. Bem localizado (nos fundos de Port Authority ). O quarto é muito bem limpo e, apesar de pequeno, é bem equipado com fogão, geladeira, talheres, pratos etc. O tratamento com os hospedes também é exemplar. O café da manhã é muito bom se considerarmos o padrão norte americano. No geral, o Staybridge NY é uma ótima pedida para quem quer ficar em um hotel barato em NY.;quarto;1
Este hotel é maravilhoso. Existe um restaurante dentro chamado Gilt que é fabuloso. O hotel fica a uma quadra da quinta avenida proximo da 50(point da quinta avenida). Fica atras da catedral de sao patricio. O recepção é sensacional. Fomos muito bem acessorado principalmente pela gerente de marketing que é brasileira chamada Beatriz. Fizemos a maioria dos programas à pe porque tudo é perto do Hotel. Toda vez que eu voltar em NY ficarei neste Hotel.;gerente;1
Quarto muito pequeno, porém a cama é confortável. A casa de banho é antiga e também bastante pequena. A limpeza razoável. O atendimento é interessante, simpática recepção (há uma funcionária brasileira que fala português). Não experimentámos o pequeno-almoço. A localização é talvez o ponto mais positivo do hotel: perto da estação Dupleix e a uma caminhada de 10 minutos da Torre Eiffel. Uma excelente opção para quem quer visitar Paris e ficar num sítio sem luxos, mas confortável.;localização;1
Hotel muito bem localizado, próximo das melhores atrações de Nova York, além de estações de metro a poucos passos. O hotel oferece café, leite, chás e deliciosos muffins no café da manhã, um diferencial para quem quer sair cedo sem se preocupar com o café. As toalhas e lençóis estavam sempre limpos.;hotel;1
Em abril de 2012 nos hospedamos no hotel referido e ficamos muito impreessionados com tudo: excelente localizacao na 3 avenida (com metro em frente e na mesma calcada, além de farmacia ao lado e vários restaurantes e lojas a poucos passos). Funcionarios muito cordiais, limpeza otima dos quartos e tudo muito pratico e conveniente.... ficarei lá novamente... ótimo custo-benefício em Manhatan.;quarto;1
Ótima localização, transporte público muito acessível, quartos amplos, funcionários atenciosos, solicitações atendidas em 5 minutos (coisa rara em hotéis de grandes cidades) e muito limpo. Recomendo a todos, mesmo porque tudo isso relacionado ao preço, posso concluir que valeu muito a pena. Certamente voltarei ao Salisbury Hotel.;localização;1
O Regente oferece apartamentos mobiliados, sendo que fiquei num com cozinha,sala, 1 dormitório e banheiro. As instalações são um pouco antigas, mas estão bem conservadas. O banheiro é amplo e a sala conta com ar condicionado.;cozinha;1
O quarto era bom, espaçoso e limpo. O cassino e shows são bem agitados, mas não já nenhum tipo de ruído no quarto, que possa atrapalhar o sono. So que e muito grande! Se você esquecer algo no quarto, leva um bom tempo para voltar buscar. Garagem grátis. Check out Express, mto bom. Boa localização, custo beneficio Vale a pena.;quarto;1
Gostei muito desse hotel, a localizaçao, os funcionarios atenciosos e eficientes, internet wifii free no loby muito rapida e principalmente o tamanho do quarto. Para os padroes de NY realmente um excelente custo X beneficio. Excelente !!! Recomendo  Room Tip: Peguei o menor quarto e mesmo assim era enorme;internet;1
O hotel é excelente com uma localização excelente! Ideal para quem deseja aproveitar os teatros da Broadway, sendo possível ir até mesmo a pé em vários...Fácil acesso ao terminal central de ônibus e estação de metrô. Também apresenta um ótimo custo/benefício para aqueles que desejam estar bem perto da Times Square. O único ponto negativo que destaco é o tamanho dos quartos, mas é um hotel novo e muito bem cuidado. Café da manhã excelente! Recomendo 100%!;localização;1
O hotel é pequeno e bem localizado. Tudo é muito bem feito e sempre com muita boa vontade. O cafe da manha é ótimo com frutas, pães, leite e etc. Depois sempre fica a disposição as bebidas o dia todo, algumas frutas e pães. A tarde o queijo e vinho é uma delicia. Fácil de entender como esta em primeiro lugar no trip. A localização é perfeita. Os funcionários sempre sorrindo e tentando te agradar. Voltaria sempre.;localização;1
Excelente recepção.Quarto grande, bem decorado e higienizado.Um bom atendimento, funcionarios educados e prestativos.Muito bem localizado, perto de varios pontos turisticos, como o Museo do Louvre, bons restaurantes, perto da av.Champs Elysées, etc.Gostei de tudo, atendimento, serviço de quarto, café da manha.A unica coisa que deixou a desejar foi o atendimento no restaurante.;atendimento;1
É extremamente bem localizado, com o melhor preço ao redor da times square. Foi reformado, funcionários atenciosos, quartos bons. Tinha muitos brasileiros hospedados lá e tem café da manhã, incluso. Donuts, sucos, café e iogurte. Faltam mesas para todos setar pela manhã, mas se consegue comer. Foi minha quarta estadia em NYC e, com certeza, o melhor custo benefício. Vale a pena.;preço;1
Hotel com dependenicas muito pequenas, quarto minúsculo. Tem a vantagem da localização em rua charmosa e muito proximo do Metro Place Rouge e a 20 minutos à pé da catedral Notre Dame.  O atendeimento foi muito cordial, inclusive com atendimento em espanhol o que nos ajudou muito. São bastante simpáticos. Valeu.;rua;1
Os quartos são bons e baratos. Sempre que meu pai vai a curso em POA ele fica hospedado nele. Custo benefício bem bom. Um hotel bem simples, mas limpo. Recomendo para a estadia de poucos dias. Os funcionários são educados e prestativos. O café da manhã é bom.;hotel;1
O hotel surpreendeu. Esperava que fosse mais antigo e que necessitasse de reforma. Contudo, encontrei um hotel agradável, com bom atendimento, ótimo serviço de quarto, refeições impecáveis. As camas sao fantásticas! Só achei um pouco caro, mas a localização e a vista do quarto valeram a pena. Recomendo e retornarei com certeza!;localização;1
Ótima localização, alguns passos da Time Square, estação do metrô, tkts( ingressos promocionais para shows), 5th avenue, Central Park, etc....   Fomos brindados com um upgrade de quarto - espetáculo !!!   O Hotel oferece café da manhã e wi-fi com preço incluso na diária .   ESCOLHA CERTA - RECOMENDO!!!;localização;1
Olha, não é dos melhores hotéis de minha viagem pela Europa, mas também não foi péssimo.  O quarto não era dos maiores, mas era razoavelmente bem equipado, assim como o banheiro. O staff da recepção não era muito atencioso, mas nos deu as dicas de segurança necessárias.  O hotel fica a uns 200 metros da Champs Elysees, onde passa o metro. Fica a cerca de 300 metros do Arco do Triunfo.  A cidade é show de bola, não é um destino que ir uma vez apenas satisfaz... Eu voltaria todos os anos.;hotel;1
O hotel é compatível de acordo com a quantidade de estrelas, ou seja, um hotel de três estrelas. O café da manhã é gostoso, o atendimento é cordial, tem uma boa localização, uma vez que é perto do Arco do Triumfo, champs elysees, perto da estação de metrô. Uma reclamação em relação ao asseamento, por ser carpete, acumula muita poeira, obviamente. O quarto que eu fiquei com duas camas individuais achei pequeno, e a rede wi-fi caía de vez em quando. Mas me hospedaria novamente, até pelo preço.;quarto;1
Hotel excelente, com uma ótima localização, perto do Rockefeller Centre, Bloomingdales, 5a av, e mais importante, perto do metro! O quarto, amplo e limpo, tem frigobar, geladeira e microondas!  Os funcionários, todos muito simpáticos, em especial Sr. Gabriel, um anjo mesmo!  Nós éramos 4 num quarto, e todas nós adoramos! O café da manhã, incluído na diária, gostoso e farto! O wi-fi, perfeito! Um hotel honesto! Voltarei lá, com certeza!  Enfim, recomendo!!!;hotel;1
Duas vezes neste hotel.Ficamos em um quarto amplo, andar alto, vista pra Catedral! Dá pra chegar do aeroporto saltando na estação em frente! Localização perfeita, acesso ao metro muito fácil! Preço um pouco salgado, mas é possível conseguir promoções... Atendimento personalizado. Toda a equipe é maravilhosa, e o Mr Tanner é incrível, resolve todos os problemas!;hotel;0
Os pontos fortes são , a localização e o serviço muito atencioso, por um preço justo.  Acho impossível melhor localização para turismo , pois dos quartos se tem uma visão ampla de todo central park além de estar do lado da quinta avenida.  Ouro ponto forte é a sala de café da manhã , caro mas muito agradável.;localização;1
Um hotel gigantesco como todos em Las Vegas.O local é privilegiado pois está na esquina da Strip.Os melhores quartos estão na torre 2 que foi reformada, mas ainda continua com móveis pesados.O hotel não é tão iluminado,, mas não senti nenhum cheiro de cigarro ,o tapete dos corredores e do elevador são sempre aspirados.Evitem chegar tarde no check in,e aos sábados.;elevador;1
Em primeiro lugar dizer que é um hotel 4 estrelas com serviço de 5 estrelas! Ótima localização, 2 minutos a pé do metro St-Agustin, próximo das ruas mais baladas de Paris. Quartos não muito grandes mas confortáveis e bem decorados. Boa limpeza e café da manhã bem servido! Os concierges são excelentes, dão ótimas dicas e ajudam com que o hospéde precisar! Em especial monsier Denis e Pascal. Recomendo sempre!;limpeza;1
Excelente opção, pela localização, preço e pelo raro fato, em NY, de ser um hotel muito novo.    Tivemos problemas na confirmação de nossa reserva, contornada após 20 minutos de debate com os gerentes. Por ter sido feita no mesmo dia, por telefone, não entendo como uma falta grave.    Nosso maior problema foi má cobrança indevida de má diária que nos custou 3 meses de espera para o reembolso.    De toda forma, mantenho como minha primeira opção para o retorno a NY.;localização;1
Muito bom hotel, perto da estação de metro St Lazare, fica localizado perto das principais atrações de Paris para quem gosta de ir caminhando. O café da manhã é bom (pago) e internet bem rápida. O quarto é bem limpo e tem frigobar, janelas que abrem e banheiro limpo e novo. O atendimento sempre foi prestativo mesmo eu não falando francês e inglês. A única coisa é que poderiam colocar pelo menos um atendente que fale espanhol.;atendimento;1
Próximo do aeroporto mas com instalações precárias.Não tem elevador, você terá que subir com suas malas pela escada e sem ajuda de nenhum funcionário.Não gostei do quarto, bastante barulhento.Não gostei do banheiro, com porta sanfonada de pvc...tudo apertado e feio.O café da manhã é razoável, pelo preço...Apesar de barato, não pretendo me hospedar mais...Na minha opinião, vale pagar uns reais mais caro e ficar num local com mais qualidade.;preço;-1
Extremamente bem localizado (com saída no Miracle Mile Shops, no Planet Hollywood), sem cassino e 100% não fumantes. Moderno, com quartos equipados com cozinha completa, jacuzzi, projetor com telão e até máquina de lavar roupa e TV no banheiro. Estacionamento gratuito e serviço de quarto impecável. Vale a pena se hospedar aqui. Membros do HHonnors tem checkin mais ágil e praticamente sem fila.;cassino;1
Hotel para pernoite, quartos antigos porém a limpeza é boa. Muito bem localizado no centro de Porto alegre. Café da manhã é humlide, não espere muito Me hospedei só para um pernoite, não permaneci muito tempo por isso tenho pouco a dizer dos serviços e do atendimento. Check in foi eficiente e o preço é justo pela qualidade que oferecem.;limpeza;1
O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.;hotel;-1
Hotel gostoso e uma ótima localização.   O quarto que fiquei era bem pequeno, mas para uma viagem a passeio, estava mais doque suficiente.  Só uma ressalva, na época que fui, os recepcionaistas ainda não conseguiam se comunicar em inglês. Então, quem optar por ficar neste hotel, ou fale Francês, ou leve um guia.  Café da manhã servido no jardim, um charme. Vale a pena!!!;hotel;1
Foi a pior coisa da viagem! Chegamos no hotel por volta das 07h da manhã, reservamos o hotel desde a noite anterior para 4 adultos, onde nosso voucher da empresa diziam 2 doble bed. Perfeito, chegamos cansados após 9 horas de viagem, e subimos ao apto, quando chegamos detectamos apenas uma cama. descemos a recepção e falamos com o Recepcionista, que disse que o erro vinha da nossa operadora de viagem, porém ele iria falar com o gerente. Após 40 minutos na recepção chegou o sr. Lamar (gerente na ocasião). O mesmo informou que eles não tinham apto disponivel com duas camas. Perguntamso se nos tivessemos chego no meio da noite ou então na noite anterior como nos acomodariam. O mesmo pediu desculpas e disse que assim que possivel nos colocaria no quarto adequado e não cobraria essa diária. Mas as supresas não pararam por ai. Saimos do hotel por volta das 11 horas e ainda não possuiam apto. Quando retornamos as 19 horas, não tinham apto disponivel para troca, ficamos mais 20 minutos, ate arranjarem um apto. Em um dos dias da nossa estadia fizemos compras no out let, retornei ao hotel com as compras e no dia seguintefui procurar as calças e não as encontrei, revierei o quarto, quando cheguei ao brasil procurei nas malas, porém 3 calças da marca Levis não foram localizadas, e o que o hotel fez com a reclamação? NADA. E ainda por cima a cobrança da diária que o Lamar havia informado que não haveria, aconteceu. Nos cobraram ate mesmo o tempo que não tinham apto para os acomodar. Não tem competencia e qualidade em atendimento.Se puder faça opção pelo Sofitel ou Novotel. Mas esse hotel nunca mais.Terrivel, pessimas lembranças.So para lembrar em pessimo estado as instalacoes. Ma conservadas e sujas.  Att  Talissa Bertagnolli - 2724 - de 29/12 á 01/01.;atendimento;-1
Gostei muito. No no quarto tinha geladeira, microondas e cafeteira. O chuveiro excelentle, bem proximo da 7 Av.  O metro ficava bem próximo do nosso hotel. A diária não é baratinha, porém valeu muito apena ter ficado no Belvedere.  Com certeza indicaria para meus amigos.  Room Tip: Os apartamentos do lado sul são mais silenciosos. Proximo a Times Squase, bem pertinho de um restaur...;cafeteira;1
Ótima localização, prédio moderno com todas as facilidade e serviços necessários e com um certo mimo. Caf´da manhã com um muito bom buffet, incluso na diária, wifi, cofre e funcionários bem atenciosos, eficientes e dispostos a judar sempre.  Esse hotel faz parte da rede Hilton e oferece um excelente serviço com qualidade para clientes frequentes e mais exigentes que não precisam de um 5* em NYC.  Eu recomendo esse hotel em NYC como um dos melhores para uma estada com muito  conforto.;serviço;1
Ótima localização. A 5 minutos do Arco do Triunfo a pé. Tamanho do quarto bem generoso. Só verifiquei 2 incomodos: O chuveiro fica aberto, o que pode deixar constrangido pessoas não tão intimas no quarto e o elevador, que não cabe mais do que 3 pessoas, mas como é um hotel pequeno, não é tão comprometedor. Café da manhã? Pra que? Tem 2 padarias ótimas exatamente na frente do hotel.;chuveiro;-1
O hotel é uma graça e muito bem localizado - principalmente para quem quer conhecer o outro lado de NY que não somente a Times Square. O único porém é o tamanho do quarto, é realmente pequeno. Se isso não o incomoda, pode se hospedar aqui. O café da manhã é simples, porém justo, o serviço é muito bom e os atendentes simpáticos.;café da manhã;0
Muito caro considerando o tamanho do quarto (são muito pequenos) e os serviços prestados. Dificuldade em utilizar o pequeno elevador. O único ponto positivo é a localização em frente à estação do metrô Bir-Hakeim, e existem muitas localizações melhores.;serviço;-1
O grande ponto positivo é a localização, a duas quadras da champ elyses e com vários pontos turísticos (arco, louvre, oarques) podendo ser visitados a pé. Os demais serviços (quarto, recepção, internet e café da manhã) não passam de razoáveis. Uma boa escolha se você vai passar a maior parte do tempo na rua.;quarto;1
Gostamos do Café da Manhã e fomos bem atendidos. Os funcionários se esforçaram bastante em nos ajudar como andar por lá.  Todos os atendentes da recepção falavam inglês.  Só não gostamos do tamanho do quarto e do banheiro. São pequenos demais.  Quanto a localização, não está no agito, porém está apenas 1/2 quarterão da estação de metro e trem Montparnasse.;café da manhã;1
Na verdade é um motel. Chegamos a noite e o estacionamento que havia sido prometido pelo booking que seria próximo era há quase dois quarteirões entrando numas ruas esquisitas com boates, garotas de programa e malandros pela rua. Ao chegar não nos ajudaram com as malas, eu (mulher) tive que subir vários degraus sozinha com inumeras malas, só havia uma moça na recepção quem nem sabia onde era o estacionamento, foi preciso um cliente explicar. O quarto era minúsculo, as toalhas surradas, no banheiro havia barata, o sabonete tinha cheiro de sabão e passamos a noite com medo pois havia transitado de pessoas durante a madrugada e de manhã fomos acordados com um som desagradável de uma boate. O café da manhã foi triste, o bolo de chocolate duro, os salgados com cara de ontem e frio. Enfim não recomendo.;toalha;0
Minha experiência foi desagradavel. A começar pelo recepcionista que cobrou o valor de uma diaria de um quarto como valor de diária de apto. No minimo deve ter embolsado o valor que sobrou pois tirou o troco certo da gaveta mas me deu a menos e não guardou o restante deixiu encima do balcão. Um quarto horrivel, um banheiro mau feito, uma cama desconfortavel, barulhos á noite toda. Isto que só fiquei por uma noite. Fotos que não mostram á realidade. Nunca mais me hospedo lá. Isto tudo aconteceu neste feriado de 20 de setembro de 2012. Fora que o hotel está sendo reformado e tem entulhos por todos os lados. O quarto é minusculo. Muito apertado e sem iluminação. O elevador parece que vai cair.;elevador;-1
O hotel estava em reforma sem prévio anuncio aos hospedes. O quarto é muito pequeno, e não foi possível ver fotos antes. Foge do padrão Mercure. Desse jeito é melhor e mais barato focar no Ibis.;quarto;0
O hotel tem excelente localização perto do jardim de Luxemburgo e do Panteão.... Porem o hotel em si é super basico. Um quarto e banheiro super pequenos. O box fica a quase 50cm do chao e o chuveiro é baixo. Nos deram um quarto no térreo... Barulho do elevador, dos hóspedes e da rua eram uma constante. Vale pelo custo e localização.;rua;-1
Hotel aconchegante, básico, sem complicação e com ótima localização. São muito atenciosos. Todas as manhãs deixam pendurado na porta o jornal New York Times e no fim da tarde deixam no quarto cookies com gotas de chocalates.  Room Tip: O apartamento do tipo petit é realmente bem pequeno mas existem outros mais espaços a um custo maior...;quarto;1
Estivemos nos primeiros 4 dias do ano e como a família é grande decidimos não investir em hoteis. Pelo Tripadvisor encontrei este hotel que estava muito bem ranqueado. Acertei na mosca. Os quartos apesar de pequenos eram confortaveis e silenciosos. Cama confortável e limpa. Banheiro espaçoso para os padrões de hoteis de duas estrelas. Com muitas ofertas de restaurantes e supermercados ao redor. Uma quadra de distância do metro. Para viajantes com low budget, recomendo.;cama;1
sugiro que seja retirado da linha accor este hotel, pois é péssimo. Não segue os critérios da accor hoteis. Desde a recepção do hotel onde nem preenche vouche. Quarto pequeno, sem conforto algum, Diz que tem cozinha e guarda roupa que é do tamanho da porta, menos de 1 metro quadrado. Péssimo colchão, péssimos lençois e toalhas, não foi realizado nenhuma limpeza no quarto durante os 5 dias que nos hospedamos.;hotel;-1
O hotel fica perto do ponto de metro e próximo ao aeroporto. Dá para ir de metro até lá, mas o hotel possui transfer gratuito, tanto para ida e para a chegada. Os quartos que ficam em frente a avenida Farrapos apresenta um pouco de barulho, mas nada que incomode, principalmente e noite. o quarto é bem simples, mas possui cama confortável. O banheiro é igualmente simples, mas limpo e funcionando.;quarto;0
Horrivel...apesar de perto de metro , a area é pessima , e o hotel nem se fala...  Limpeza , café da manhã, atendimento , conservação do hotel...tudo pessimo.  Pior lugar que já fiquei hospedada..principalmente pelo atendimento...rudes e mal humorados.  Só permaneci no hotel pois pela CVC não conseguia trocar.;limpeza;-1
Hotel bem antigo, tudo cheira a fumaca de charuto... atendimento no buffet foi confuso, a garconete nos ofereceu uma mesa, nos levantamos para buscar a comida e quando retornamos, ela havia colocado outras pessoas na mesma mesa... um confusao. Mas a comida e boa (pelo preco) A vantagem e que o hotel esta bem no centro da strip.;atendimento;-1
"Reserva pela Internet muito rápida e sem complicações! A opção de confiar no cliente e não ter que pagar nada na reserva é fantástica!  Excelente localização;  Atendentes na recepção muito solícitos que auxiliaram na reserva do táxi, instruções e auxílio para guardar a mala;  Hotel limpo e moderno!  Para Paris, uma boa relação de preço e qualidade.";recepção;1
Café da manhã com preço acima da média, em relação aos outros hotéis da rede. Seria um preço justo, se oferecesse mais variedade. Os funcionários do restaurante não foram cortezes nem eficientes. Notei falta, ao me servir do café da manhã, de talheres, louças e água quente para um simples chá. No demais, gostei do atendimento dos funcionários da recepção, foram atenciosos e eficientes.;recepção;-1
Não se deixe enganar pelas fotos , ao chegar no hotel a recepção é legal mais quando chega nos corredores escuros onde as lâmpadas não acendem e fica difícil encontrar seu quarto, ao entrar encontrará um quarto onde nem tudo funciona lâmpadas queimada balheiro com aspecto ruim e tudo antigo parq os alérgicos o carpete antigo em geral uma péssima opção.;recepção;1
Este hotel é perfeito e tudo funciona! Internet super rápida, funcionários atenciosos e elevadores rápidos.   As crianças irão adorar, pois está muito bem localizado, perto de teatros, lojas de brinquedos, etc.  Recomendo este hotel a qualquer turista em férias em New York, especialmente aqueles com crianças.;internet;1
Fiquei neste hotel com minha mãe em agosto de 2012. É extremamente bem localizado, na esquina do coração da Times Square. O atendimento é ótimo, a cama do quarto é super confortável, o banheiro é bem higienizado e o café da manhã não é um banquete mas tem rosquinhas, café, sucos, frutas, torradas... Tem ar-condiconado e a internet wireless funcionou bem. Não tem frigobar mas possui máquinas de gelo e de refrigerante/água. Enfim, recomendo a todos! Hotel muito bom a um preço razoável.;cama;1
Achei ótimo! Depois de andar o dia inteiro conhecendo a cidade, poder tomar um banho quentinho e descansar a noite numa cama confortável! O quarto é pequeno mas nada que atrapalhe! Atrás do armário da tv tem alguns cabides para guardar algumas roupas. Os pessoal da recepção sempre muito simpático. Me hospedaria novamente nesse hotel.;cidade;1
Viajamos eu e minha irmã. O hotel tem uma extrutura excelente! Elevadores modernos e rápidos. O quarto bem climatizado e roupas de cama novas e limpas. O café da manhã farto e variado. O fato de ser ao lado da gare Montparnasse facilitou a ida a Versailles, pois pudemos pegar um trem lá. O ponto negativo é que o metrô não é muito perto, (6 quadras grandes) e a caminhada no frio muito angustiante! Mas retornaria com certeza!;café da manhã;1
Este hotel é um daqueles que cobre um santo e acaba descobrindo o outro, ou seja, ele não é muito bom (apesar de eles terem reformado a maioria dos quartos agora), mas tem uma localização ótimo: bem no centro velho.Então, se você quer ficar num local que tenha fácil acesso ao centro este é um lugar que você pode considerar, mas não pense muito no conforto: o quarto e o banheiro são pequenos. Ah! algo que funciona bem lá é o aquecedor em épocas de frio!! O café da manhã é razoável, o atendimento é bom, mas não tem piscina nem sala de ginástica.;localização;0
Viajei com minha esposa, achamos o hotel bastante confortável e a equipe de todos os setores bastante atenciosa. Não é barato, mas com certeza mostra-se bem acima da média dos hoteis da cidade. E a localização é excelente!  A única crítica, é que acredito que a internet deveria ser gratuita nos quartos.;internet;1
Boa localização, perto da estação do metrô da Union Square. O banheiro compartilhado não foi problema, estava sempre livre e muito limpo. O quarto é pequeno mas foi suficiente para mim e minhas malas. Máquina de gelo no corredor, equipe gentil, valeu a pena. O bairro é bem tranquilo com muitos restaurantes, supermercados, cafeterias, lanchonetes, etc. Uma dica: se quer seu quarto limpo, lembre-se de colocar a plaquinha ao sair.;quarto;1
Estivemos cinco dias neste Hotel com um casal amigo nosso, e nós os 4 adoramos. Ficamos no 407 e 507 que sao virados para o inetrior. Não tinhamos vista mas era muito tranquilo. Não se ouvia barulho vindo da rua. Estava bastante frio, mas o ar condicionado do quarto era excelente. O serviço de limpeza era muito bom, como todo o pessoal do hotel... Funcionarios amaveis e prestaveis. Simplismente Adoramos.  Room Tip: Os quartos acabados em 07 ficam para o interior o que é mais sucegado....;hotel;1
Para quem precisar de pegar avião bem cedo como eu tive que fazer, este é o melhor hotel de Porto Alegre, bem baratinho e muito perto do aeroporto, os quartos são equipados com ar-condicionado e tv, de manhã é oferecido um café da manhã reforçado, fica a dica.;quarto;1
