inputs;aspects;start_position;end_position
O serviço de bar do hotel é ótimo!!;serviço;2;9
Café da manhã muito bom!!;café da manhã;0;13
E o atendimento é impecável!!;atendimento;4;15
O tamanho do quarto é ideal, aconchegante e moderno.;No aspect;-1;-1
Sem falar que o hotel fica muito bem localizado em Nova York, muito perto da Times Square e do Central Park, dá para ir caminhando.;No aspect;-1;-1
Adorei e voltaria lá com certeza!!!;No aspect;-1;-1
Um ótimo hotel para nossa primeira viagem fora do Brasil, todos muito simpáticos e educados.;hotel;9;14
Bom para você ir com amigos, família e para casais.;família;29;36
Paris e uma cidade maravilhosa e apaixonante.;cidade;12;18
No hotel tinha alguns Brasileiros e pelo que a menina da recepção nos falou tem muitos que gostam e voltam sempre para ficar nesse hotel.;recepção;57;65
O café da manha muito bom, ainda mais com as deliciosas Croissant.;No aspect;-1;-1
Hotel a duas quadras da linha 1 vermelha do metro.;hotel;0;5
Gostei do quarto, fomos em um período frio, mas o quarto mantinha uma temperatura agradável.;quarto;10;16
Bom atendimento / estrutura.;atendimento;4;15
O fato de o banheiro ser separado não foi um problema.;No aspect;-1;-1
Room Tip: Peguei um quarto só para mim e foi tranquilo.;No aspect;-1;-1
Mas os que ficaram em quartos divididos com estranhos...;No aspect;-1;-1
Muito bem situado, staff servial e extremamente amavel, quarto maravilhosamente decorado, um pequeno paraiso no coraçao de Paris.;quarto;56;62
Extremamente limpo, o serviço de bar é adoravel, a sala de fitness nova em folha com equipamentos de ponta, O clima nao permitiu, mas volto ainda este ano para tomar o cafe no patio, que é uma joia.;serviço;22;29
Pessoal, Tive que ficar uma noite desse hotel depois de voltar de gramado, foi o único hotel disponível, era melhor ter dormido no carro.;hotel;40;45
Mas estava com a minha família...;família;23;30
Nem consegui durmido meu voo era as 7 da manha as 5 ja estava saindo do hotel.. fiquei 4 horas horrívelNo quarto do meu amigo, a esposa dele achou achou um camisinha no chão.;quarto;106;112
Ao lado do Hotel tem muitas cracudo, aviso a vcs e melhor durmido no carro;No aspect;-1;-1
O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.;hotel;2;7
O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.;quarto;146;152
O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.;elevador;189;197
O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.;recepção;249;257
O hotel seria um hotel de negócios 3 estrelas muito bom, porém está classificado como 4 estrelas, para esta categoria ficaram faltando: espaço no quarto, decoração mais personalizada, mais elevadores (só tem 1), sala de espera e sala de trabalho na recepção, serviços melhores, restaurante, academia, dentre outras.;serviço;259;266
Banheiro sem box com chuveiro que vazava água pelas juntas.;chuveiro;21;29
O chão do quarto estava bastante sujo e engordurado.;quarto;10;16
Não trocaram as toalhas e tinha um barata no banheiro.;toalha;16;22
O colchão era muito ruim e deformado e havia muito barulho nos corredores.;colchão;2;9
Apesar do hotel ficar bem perto de uma estação de metrô, o local da cidade não é bom.;hotel;10;15
Hotel muito bem loclaizado.;hotel;0;5
Recomendo o quarto com vista para o parque.;quarto;12;18
Recomendo o quarto com vista para o parque.;parque;36;42
Em frente ao central park.;No aspect;-1;-1
Um pouco mais caro, mas vale a Pena o investimento.;No aspect;-1;-1
Concierge fala portugues.;No aspect;-1;-1
Quarto amplo e confortavel.;No aspect;-1;-1
Decoração antiquada mas bem conservada.;No aspect;-1;-1
O banheiro precisa de uma reforma, mas nada que atrapalhe a estadia.;No aspect;-1;-1
Enfim, recomendo o hotel!;No aspect;-1;-1
Ficamos 5 dias neste hotel, localizado a 150 metros do metrô, e com rstaurantes, lanchonetes, supermrcados, lavanderia, etc, no caminho entre este e o hotel, é uma excelente escolha pela qualidade IBIS e a tranquilidade de ficar em um bairro mais residencial, longe da correria do centro e com um bom valor.;lavanderia;108;118
Fica a uns 2 km da Torre, mas se quiser caminhar até lá o caiminho é agradável e tranquilo, ou com um passe diário você pode ir a todos os lugares de Paris.;No aspect;-1;-1
Localização - Junto de uma estação de metro, com bastantes bares e restaurantes nas proximidades.;localização;0;11
Para quem fale português é possível que seja atendido por funcionários que falam a nossa língua.;funcionários;58;70
Apresentação - Recentemente renovado, apresenta apesar das áreas reduzidas, um design moderno com materiais de boa qualidade e confortáveis.;No aspect;-1;-1
O hotel é excelente, moderno, infraestrutura perfeita.;hotel;2;7
Dois poréns que não deixaram a avaliação ser excelente: o restaurante em reforma, o que dificultava o café da manhã - filas enormes e o quarto que nem sempre era arrumado, mesmo com o aviso de limpeza.;café da manhã;102;115
Dois poréns que não deixaram a avaliação ser excelente: o restaurante em reforma, o que dificultava o café da manhã - filas enormes e o quarto que nem sempre era arrumado, mesmo com o aviso de limpeza.;quarto;136;142
Passei 12 dias e foi excelente.;No aspect;-1;-1
Muito bem localizado, um visual maravilhoso.;No aspect;-1;-1
Os quartos são bons e baratos.;quarto;3;9
Um hotel bem simples, mas limpo.;hotel;3;8
Os funcionários são educados e prestativos.;funcionários;3;15
O café da manhã é bom.;café da manhã;2;15
Sempre que meu pai vai a curso em POA ele fica hospedado nele.;No aspect;-1;-1
Custo benefício bem bom.;No aspect;-1;-1
Recomendo para a estadia de poucos dias.;No aspect;-1;-1
Eu e meu marido ficamos neste hotel em janeiro/2012 .;hotel;30;35
Os quarto era muito bom,limpo e organizado.;quarto;3;9
A localização é EXCELENTE no quartier latin..bairro dos restaurantes e lojas...a 2 minutos a pé até o metrô.;localização;2;13
A localização é EXCELENTE no quartier latin..bairro dos restaurantes e lojas...a 2 minutos a pé até o metrô.;lojas;71;76
Banheiro ótimo.;No aspect;-1;-1
O staff do hotel muito simpático e atencioso,falam português,inglês e espanhol.;No aspect;-1;-1
Recomendo!;No aspect;-1;-1
O hotel fica muito bem posicionado ao lado da Champs Elysees mas a rua dele é pequena e tinha uma construção que deixava o aspecto feio.;hotel;2;7
O hotel fica muito bem posicionado ao lado da Champs Elysees mas a rua dele é pequena e tinha uma construção que deixava o aspecto feio.;rua;67;70
O quarto era bom, sem luxo e tinha aquele chuveiro dentro da banheira que tornava o banho desconfortável.;chuveiro;42;50
O café da manhã foi um dos melhores que já vi.;café da manhã;2;15
O hotel é muito bonito mas o espaço é pequeno pois fica entre dois outros prédios.;No aspect;-1;-1
Muita variedade de comidas e muito luxo nas opções.;No aspect;-1;-1
Desde a manteiga até as geléias eram de primeira qualidade.;No aspect;-1;-1
É hotel bem na região central de Porto Alegre, ambiente que não é lá um local muito agradável de ficar, mas como era a trabalho e só pra ir dormir, deu.;hotel;2;7
O café da manhã é bem razoável e atende bem a quem come gluten.;café da manhã;2;15
Aliás, a TAM Viagens só tem este hotel conveniado em Porto Alegre - acreditem!;No aspect;-1;-1
No meu caso, eu levava os ovos e eles faziam uma omelete.;No aspect;-1;-1
Valeu!;No aspect;-1;-1
O hotel é muito bom!;hotel;2;7
Os quartos não sao grandes mas sao completos e muito limpos.;quarto;3;9
A localização é excelente, tem muitos restaurantes ao redor do hotel, alem de ser muito perto do metro.;localização;2;13
Os dois únicos problemas são que o elevador cabe só duas pessoas e dá para escutar do quarto.;elevador;35;43
Tem banheira e internet free.;banheira;4;12
Tem banheira e internet free.;internet;15;23
É uma otima opção para casais.;No aspect;-1;-1
O valor é bom e tem desconto para reservas pelo booking.com;No aspect;-1;-1
Quartos razoáveis com ar condicionado de janela.;quarto;0;6
Apesar dre alguns comentários positivos sobre a localização eu descordo totalmente.;localização;48;59
O ponto é movimentado durante o dia mas a partir das 19:30 as lojas de rua fecham e o local se torna extremamente perigoso.;lojas;62;67
O ponto é movimentado durante o dia mas a partir das 19:30 as lojas de rua fecham e o local se torna extremamente perigoso.;rua;71;74
. Eu tive que descer do taxi uns 500m antes do hotel pra poder chegar.;hotel;47;52
No mais serviços ok, cardapio poderia melhorar e cafe da manha basico.;serviço;8;15
Pra quem precisa de silencio absoluto nao vale a pena.;No aspect;-1;-1
Outro ponto negativo é o transito no local.;No aspect;-1;-1
Quarto do hotel confortavel quando tem cama de casal pq a cama de solteiro é muito pequena.;quarto;0;6
Quarto do hotel confortavel quando tem cama de casal pq a cama de solteiro é muito pequena.;hotel;10;15
Quarto do hotel confortavel quando tem cama de casal pq a cama de solteiro é muito pequena.;casal;47;52
Fica bem localizado e durante o dia tem muitas coisas ao redor para aproveitar, lojas, restaurantes, cinema, shopping, Mercado Publico com otimas comidas e a melhor banca de sorvete e salada de frutas.;lojas;80;85
Fica bem localizado e durante o dia tem muitas coisas ao redor para aproveitar, lojas, restaurantes, cinema, shopping, Mercado Publico com otimas comidas e a melhor banca de sorvete e salada de frutas.;shopping;109;117
Apenas para dormir pois no hotel nao tem nada para fazer e a comida nao é gostosa.;No aspect;-1;-1
Hotel pequeno em otima posição perto de tudo, quarto limpo, cama confortavel, preço bom para a area.;hotel;0;5
Hotel pequeno em otima posição perto de tudo, quarto limpo, cama confortavel, preço bom para a area.;quarto;46;52
Hotel pequeno em otima posição perto de tudo, quarto limpo, cama confortavel, preço bom para a area.;cama;60;64
Hotel pequeno em otima posição perto de tudo, quarto limpo, cama confortavel, preço bom para a area.;preço;78;83
Perto do metro e Restaurantes ,rua tranquila..;rua;31;34
o quarto é um pouco pequeno mas tem tudo !banheiro com ducha e agua bem quente !cafè da manha incluido.;ducha;55;60
Espero voltar.;No aspect;-1;-1
O pessoal do hotel muito simpatico e disponivel.;No aspect;-1;-1
um hotel bom e barato.;hotel;3;8
Bom cassino e bons restaurantes.;cassino;4;11
Os quartos são bons e amplos.;quarto;3;9
Para os hóspedes, o acesso à torre é gratuito e tem excelentes opções de diversão lá em cima, além da vista.;No aspect;-1;-1
Mas se estiver sem carro, vai depender de táxi para ir a todos os lugares, o que se torna caro.;No aspect;-1;-1
É próximo dos outlets.;No aspect;-1;-1
Da recepção, ao serviço de café, camareiras e serviços gerais, tratamento cordial e atencioso.;recepção;3;11
Da recepção, ao serviço de café, camareiras e serviços gerais, tratamento cordial e atencioso.;serviço;16;23
Boa localização, próxima ao Metro estação NATION.;localização;4;15
Área segura, muitas lojas, boa comida, supermercado, etc.;lojas;20;25
Room Tip: Fiquei na suíte júnior, cama de casal e uma de solteiro, tem pia, frigobar, fogão elétrico, microond...;pia;71;74
Adoramos a receptividade e hospitalidade recebida no Hotel Aviatic.;hotel;53;58
Os funcionários são excelentes, muito agradáveis e corteses.;funcionários;3;15
Hotel muito aconchegante, limpo e com um delicioso café da manhã.;café da manhã;51;64
A localização é ótima e bem central, perto de tudo...;localização;2;13
Fabiola e família Batista;família;10;17
Nos auxiliaram em tudo!;No aspect;-1;-1
Parabéns ao hotel e obrigado por tudo!!;No aspect;-1;-1
Merci.;No aspect;-1;-1
Excelente localização há duas quadras do rockfeller , quarto limpo, ótimas camas.;localização;10;21
Excelente localização há duas quadras do rockfeller , quarto limpo, ótimas camas.;quarto;54;60
Excelente localização há duas quadras do rockfeller , quarto limpo, ótimas camas.;cama;75;79
Travesseiros extras se pedir.;travesseiro;0;11
Bom atendimento, banheiro pequeno, mas limpissimo.;atendimento;4;15
Mais de duas pessoas no mesmo quarto: duas camas de casal pequenas tamanho full size.;No aspect;-1;-1
Mas ótimos colchões e roupas de cama.;No aspect;-1;-1
Ficaria lá sempre!;No aspect;-1;-1
O atendimento foi muito bom, atendentes preparados e sempre pró-ativos.;atendimento;2;13
O hotel é excelente.;hotel;2;7
Quartos muito aconchegantes, espaçosos, camas confortáveis e localização impar.;quarto;0;6
Quartos muito aconchegantes, espaçosos, camas confortáveis e localização impar.;cama;40;44
Quartos muito aconchegantes, espaçosos, camas confortáveis e localização impar.;localização;61;72
O que mais gostei foi a qualidade e o conforto dos quartos aliado a localização.;conforto;38;46
Fica a apenas 1 quadra da estação St Pancras/King Cross.;No aspect;-1;-1
Em pouco tempo pode-se estar em qualquer lugar de Londres;No aspect;-1;-1
O hotel em geral é bom, o que achamos ruim foi o tamanho do quarto e do banheiro.;hotel;2;7
O hotel em geral é bom, o que achamos ruim foi o tamanho do quarto e do banheiro.;quarto;60;66
Localização ótima, a duas quadras de St Germain.;localização;0;11
Funcionários atenciosos.;funcionários;0;12
Internet free, boa qualidade.;internet;0;8
Em se tratando de Paris já esperávamos encontrar um quarto pequeno, mas mesmo assim ficamos decepcionados.;No aspect;-1;-1
Chegamos com duas malas grandes, foi uma dificuldade abri-las.;No aspect;-1;-1
Mercados e restaurantes próximos.;No aspect;-1;-1
Equipe atenciosa e quarto luxuoso por ótimo preço, em frente ao maior Shopping de LV, onde fica Macys e Nordstrom.;quarto;19;25
Os quartos são muito luxuosos e a vista e boa tanto nos quartos da frente quanto do fundo, o pessoal da recepção e muito cortes, eles te facilitam a compra de shows, alugueis de carros e passeios, tudo entregue no quarto;recepção;104;112
Também fica perto do outlet Sul e pode-se ir a pé para a avenida principal de LV.;No aspect;-1;-1
Fiquei neste hotel com minha mãe em agosto de 2012.;hotel;13;18
O atendimento é ótimo, a cama do quarto é super confortável, o banheiro é bem higienizado e o café da manhã não é um banquete mas tem rosquinhas, café, sucos, frutas, torradas...;atendimento;2;13
O atendimento é ótimo, a cama do quarto é super confortável, o banheiro é bem higienizado e o café da manhã não é um banquete mas tem rosquinhas, café, sucos, frutas, torradas...;cama;25;29
Tem ar-condiconado e a internet wireless funcionou bem.;internet;23;31
É extremamente bem localizado, na esquina do coração da Times Square.;No aspect;-1;-1
Não tem frigobar mas possui máquinas de gelo e de refrigerante/água.;No aspect;-1;-1
Enfim, recomendo a todos!;No aspect;-1;-1
Hotel muito bom a um preço razoável.;No aspect;-1;-1
O quarto é pequeno, não fica próximo de nenhum ponto turístico importante, não é um hotel de luxo.;quarto;2;8
No entanto, é tudo muito limpo, os funcionários são cordiais e prestativos e o hotel em geral é muito agradável.;funcionários;35;47
Hotel em manhatan, por esse preço e com essa qualidade é dificil.;preço;28;33
Fica próximo de várias estacoes de metro, tem vários restaurantes e cafés nas quadras próximas.;No aspect;-1;-1
E, por fim, fica a meio caminho tanto do lado sul quanto do lado norte da ilha.;No aspect;-1;-1
Hotel com ótima localização, conta com transfer aeroporto-hotel-aeroporto, porém o quarto é muito pequeno e mal cuidado.;hotel;58;63
Hotel com ótima localização, conta com transfer aeroporto-hotel-aeroporto, porém o quarto é muito pequeno e mal cuidado.;localização;16;27
Hotel com ótima localização, conta com transfer aeroporto-hotel-aeroporto, porém o quarto é muito pequeno e mal cuidado.;aeroporto;48;57
Hotel com ótima localização, conta com transfer aeroporto-hotel-aeroporto, porém o quarto é muito pequeno e mal cuidado.;quarto;83;89
Cama estava arrumada, porém não trocaram os lençóis, pois haviam cabelos no mesmo.;No aspect;-1;-1
Outro problema é acústica do hotel, quarto extremamente barulhento.;No aspect;-1;-1
Aconselho procurar outros hotéis e deixar esse como última alternativa, ou então a hospedagem deve ser unicamente baseada na proximidade do aeroporto.;No aspect;-1;-1
Cobram muito caro pelo que oferecem.;No aspect;-1;-1
Hotel muito bom, com ótima localização próximo a vários pontos de interesse, podendo ser feito a pé ...Torre Eiffel, louvre, notre-dame entre outros.;hotel;0;5
Hotel muito bom, com ótima localização próximo a vários pontos de interesse, podendo ser feito a pé ...Torre Eiffel, louvre, notre-dame entre outros.;localização;27;38
Perfeito para o lazer e turismo.;No aspect;-1;-1
Aos brasileiros uma dica: procurem pelo recepcionista Sr. Ernesto (Cubano) Que fala um português muito bom, atencioso e simpático que nos ajudou muito, já que os outros atendentes falam apenas o francês e um Inglês meio fraco.;No aspect;-1;-1
O hotel é muito agradável.;hotel;2;7
Os quartos são muito limpos e os móveis são novos.;móveis;33;39
A localização é boa e muito próximo a estação de metrô.;localização;2;13
No entanto, os quartos são muito pequenos, o que não chega a ser um problema, tendo em vista que quem visita NY não vai passar o dia no hotel, só precisa de uma boa cama para dormir.;No aspect;-1;-1
O hotel é o pior que já fiquei nos últimos anos.;hotel;2;7
O hotel passa por reformas e tem fios soltos pelo corredor.;corredor;50;58
Se tivesse uma avaliação pior que horrível eu atribuiri.;No aspect;-1;-1
O hotel é muito sujo,só fiquei no hotel porque cheguei em porto alegre as 23:00 e não consegui nenhum outro hotel para mudar.;No aspect;-1;-1
Achei uma barata morta no box do banheiro, e por sinal estava a muito tempo lá, já estava até grudada no chão e a marca dela no piso.;No aspect;-1;-1
O carpet era nojeto,empoeirado, fedorento, encardido, etc.;No aspect;-1;-1
Fui acordado com pedreiros cantando boate azul na porta do que eles chama de apto, dormi de roupa porque fiquei com nojo dos lençois, o coberto parecia mais bacheiro de cavalo, duro de peira e impossível de usar.;No aspect;-1;-1
Acho aconselhável que a vigilância sanitária faça uma vistoria nesse hotel.;No aspect;-1;-1
O conselho que dou não se hospedem nesse chiqueiro!!!;No aspect;-1;-1
Hotel bem antigo, com decoraçao velha e recepcao bem acanhada.;hotel;0;5
Os quartos nao sao amplos, porem para quem vai com o objetico unico de utiliza-lo para dormir, esta ok.;quarto;3;9
Bem localizado, fica na regiao central se Porto Alegre.;No aspect;-1;-1
Nao recomenda-se caminhar pelas redondezas a noite.;No aspect;-1;-1
Próximo ao metro poderíamos nos deslocar facilmente para todos os pontos turísticos, o café da manha e uma delicia e por incrível que pareça nosso quarto tinha vista para a torre Eiffel.;quarto;147;153
eu adorei ficar lá dois anos seguidos fiquei nesse hotel.;hotel;51;56
Room Tip: Apesar de relativamente distante a facilidade de estação de metro perto facilita muito.;No aspect;-1;-1
O hotel possui excelente localização perto do metro Chatelet que liga a varias linhas, além disso, fica bem no centro, pertinho de Notre Dame e do Louvre.;hotel;2;7
O hotel possui excelente localização perto do metro Chatelet que liga a varias linhas, além disso, fica bem no centro, pertinho de Notre Dame e do Louvre.;localização;25;36
O hotel é [equeno, mas aconchegante, o quarto é limpo e novo e o atendimento excelente, apesar de somente 1 pessoa cuidando do hotel sempre foram atenciosos e prestativos.;quarto;39;45
O hotel é [equeno, mas aconchegante, o quarto é limpo e novo e o atendimento excelente, apesar de somente 1 pessoa cuidando do hotel sempre foram atenciosos e prestativos.;atendimento;65;76
Há varias opçoes de restaurantes e comércio ao redor.;No aspect;-1;-1
Com certeza volatria e recomendo a todos.;No aspect;-1;-1
acomodacao boa, moveis novos tudo bem conservado so deixou a desejar a internet e cabo nos quartos e no final de semana nao funciona, para acessar tem que ir para a recepcao.;internet;71;79
acomodacao boa, moveis novos tudo bem conservado so deixou a desejar a internet e cabo nos quartos e no final de semana nao funciona, para acessar tem que ir para a recepcao.;quarto;91;97
detalhe so limpam o quarto de 7 em 7 dias se quiser todos os dias tem que pagar;No aspect;-1;-1
Room Tip: localizacao e rede que ele pertence;No aspect;-1;-1
Você vai a pé para os teatros, restaurantes, lojas e tudo o mais.;teatro;22;28
Você vai a pé para os teatros, restaurantes, lojas e tudo o mais.;lojas;45;50
O Hotel é pequeno, mas fica no coração de tudo.;No aspect;-1;-1
Fica a 2 minutos da Times Square.;No aspect;-1;-1
Há um bom restaurante no próprio hotel.;No aspect;-1;-1
Porém há quartos muito pequenos, embora existam outros de bom tamanho.;No aspect;-1;-1
Único problema é uma boate, um pouco barulhenta, mas o som não chega nos quartos.;No aspect;-1;-1
O hotel é muito bem localizado, é novo, tem boas instalações, os funcionários são bem preparados e solícitos.;hotel;2;7
O hotel é muito bem localizado, é novo, tem boas instalações, os funcionários são bem preparados e solícitos.;instalações;49;60
O hotel é muito bem localizado, é novo, tem boas instalações, os funcionários são bem preparados e solícitos.;funcionários;65;77
Eles têm tudo o que se precisa de um hotel, só falta um frigobar no quarto, mas esse não é um costume das hospedagens em NY.;No aspect;-1;-1
Também não oferecem café da manhã, mas bem ao lado, há uma lojinha, tipo uma padaria, que oferece todos os tipos de lanches e funciona 24h (exceto aos domingos).;No aspect;-1;-1
Quando voltar quero ficar lá novamente e recomendo!;No aspect;-1;-1
Hotel bem localizado, mas o apartamento não comporta 3 pessoas.;apartamento;28;39
Atendimento cortes e bilingue.;atendimento;0;11
Se vai apenas dormir vale o custo beneficio devido a localização, pois fica proximo à Torre e tem metrô bem perto.;localização;53;64
Apenas 2, e mesmo assim sem muito conforto.;No aspect;-1;-1
A intrnet tem que ser solicitada e é controlada, se passar do tempo que disponibilizam, cobram.;No aspect;-1;-1
Fiquei hospedada por 5 noites e não passaram nenhuma vassoura durante toda a estadia.;No aspect;-1;-1
O hotel estava em reforma e incomodou um pouco a poeira.;No aspect;-1;-1
Os quartos são pequenos.;quarto;3;9
É um bom custo-benefício, levando em conta sua localização, que é ótima!;custo-benefício;9;24
É um bom custo-benefício, levando em conta sua localização, que é ótima!;localização;47;58
O café da manhã não é tão ruim como em outros hotéis de Paris, há opções de frutas, mas você terá que ir cedo, pois quando acabam os croissants, frutas e iogurtes não há reposição.;café da manhã;2;15
Os Edredons e lençóis são velhos, porém limpos.;No aspect;-1;-1
Muito bom, se você gosta de andar é possível conhecer os 3 principais pontos turísticos a pé, quartos bons e limpos, escolha o cafê da manhã no próprio hotel custa 5 euros por pessoa e vale a pena, tem requinte e estilo, o preço das diárias também é justo, não deixe de ir ao canal de Saint Martin fica do lado.;quarto;94;100
Muito bom, se você gosta de andar é possível conhecer os 3 principais pontos turísticos a pé, quartos bons e limpos, escolha o cafê da manhã no próprio hotel custa 5 euros por pessoa e vale a pena, tem requinte e estilo, o preço das diárias também é justo, não deixe de ir ao canal de Saint Martin fica do lado.;hotel;152;157
Muito bom, se você gosta de andar é possível conhecer os 3 principais pontos turísticos a pé, quartos bons e limpos, escolha o cafê da manhã no próprio hotel custa 5 euros por pessoa e vale a pena, tem requinte e estilo, o preço das diárias também é justo, não deixe de ir ao canal de Saint Martin fica do lado.;preço;223;228
Recomendo!!!;No aspect;-1;-1
O Hotel é muito bem localizado, próxima estação do metrô (Rua 59), bloomingdales e 5th avenue.;hotel;2;7
O Hotel é muito bem localizado, próxima estação do metrô (Rua 59), bloomingdales e 5th avenue.;rua;58;61
Logo, mesmo que não tenha café da manhã incluído existem opções na rua, o que acaba saindo mais em conta.;café da manhã;26;39
Tem dois Starbucks a poucos metros, além de um Subway na esquina.;No aspect;-1;-1
Não vi nenhum problema com o quarto, achei bastante confortável.;No aspect;-1;-1
Realmente recomendo e da próxima vez que for a NYC, tentarei me hospedar novamente neste hotel.;No aspect;-1;-1
Funcionários atenciosos e prestativos.;funcionários;0;12
Ao chegarmos ao hotel, não havia o quarto previamente reservado, então fomos acomodados em uma suite equivalente c/ 2 camas queen, mas totalmente aceitável.;cama;118;122
Quartos amplos e confortáveis.;No aspect;-1;-1
O mobiliário era antigo mas totalmente adequado.;No aspect;-1;-1
No dia seguinte fomos acomodados na suite King.;No aspect;-1;-1
Também houve cobrança indevida do frigobar durante o checkout mas foi prontamente solucionada.;No aspect;-1;-1
Room Tip: A vista do Central Park vale pagar um pouco mais.;No aspect;-1;-1
As suites nas extremidades têm um layout pior.;No aspect;-1;-1
Hotel bem localizado, próximo ao centro e ao Shopping Total.;hotel;0;5
Hotel bem localizado, próximo ao centro e ao Shopping Total.;shopping;45;53
Excelente quartos, bem limpo, bom banheiro, bom ar condicionado, boa cama, boa TV.;quarto;10;16
Excelente quartos, bem limpo, bom banheiro, bom ar condicionado, boa cama, boa TV.;tv;79;81
Muito bom tanto para negócio quanto para férias.;No aspect;-1;-1
Hotel novo com menos de um ano.;No aspect;-1;-1
Ótima localização, a 20 minutos aproximadamente da Torre Eiffel, perto das estações de metro Charles Michels e Bir-Hakeim, comércio em geral e restaurates próximos ao hotel.;localização;6;17
Ótima localização, a 20 minutos aproximadamente da Torre Eiffel, perto das estações de metro Charles Michels e Bir-Hakeim, comércio em geral e restaurates próximos ao hotel.;hotel;167;172
O nosso quarto possuia uma varanda e tinha vista para a Torre Eiffel, a cozinha é bem equipada, a cama de casal era confortável, a equipe do hotel foi muito atenciosa e fez o máximo para a nossa estadia ser a melhor possível.;quarto;8;14
O nosso quarto possuia uma varanda e tinha vista para a Torre Eiffel, a cozinha é bem equipada, a cama de casal era confortável, a equipe do hotel foi muito atenciosa e fez o máximo para a nossa estadia ser a melhor possível.;cozinha;72;79
O nosso quarto possuia uma varanda e tinha vista para a Torre Eiffel, a cozinha é bem equipada, a cama de casal era confortável, a equipe do hotel foi muito atenciosa e fez o máximo para a nossa estadia ser a melhor possível.;cama;98;102
"Minha estada foi muito agradável e fiquei muito satisfeito na maioria dos itens apontados; localização, atendimento, valor, serviço de recepção e restaurante e muita tranqulidade no ambiente,";localização;91;102
"Minha estada foi muito agradável e fiquei muito satisfeito na maioria dos itens apontados; localização, atendimento, valor, serviço de recepção e restaurante e muita tranqulidade no ambiente,";atendimento;104;115
"Minha estada foi muito agradável e fiquei muito satisfeito na maioria dos itens apontados; localização, atendimento, valor, serviço de recepção e restaurante e muita tranqulidade no ambiente,";serviço;124;131
"Minha estada foi muito agradável e fiquei muito satisfeito na maioria dos itens apontados; localização, atendimento, valor, serviço de recepção e restaurante e muita tranqulidade no ambiente,";recepção;135;143
Só senti falta de um frigobar no meu quarto,;quarto;37;43
Indico com segurança, para aqueles que querem todos os itens acima mencionado.;No aspect;-1;-1
O quarto era limpo, porém o banheiro cheirava xixi (parecia banheiro d ônibus).;quarto;2;8
O café da manhã era excelente, com baguete, iogurte(maravilhoso), queijo, nutella...;café da manhã;2;15
O hotel é perto de uma estação de metro (Lumiere), porém é longe das atrações turísticas, tem q pegar uns 3 metros p chegar até elas, o q acaba demorando.;No aspect;-1;-1
Recomendo!;No aspect;-1;-1
O hotel, bem como suas comodidades fizeram jus ao preço praticado, mas, os quartos são minúsculos.;hotel;2;7
O hotel, bem como suas comodidades fizeram jus ao preço praticado, mas, os quartos são minúsculos.;preço;50;55
O hotel, bem como suas comodidades fizeram jus ao preço praticado, mas, os quartos são minúsculos.;quarto;75;81
Precisamos fazer malabarismos com as malas.;No aspect;-1;-1
O banheiro era bom, porém, com uma porta meio estranha.;No aspect;-1;-1
A região onde está localizado é boa, com restaurantes e supermercados.;No aspect;-1;-1
O metrô é um pouco distante, o que nos dificultou com as malas.;No aspect;-1;-1
Hotel bem localizado para nossas atividades, estação de metrô ao lado (Estação Cadet), equipe muito atenciosa e nos orientou sobre tudo em nosso idioma (Português).;hotel;0;5
Garagem cara ( $ 35,00 euros) e difícil acesso as vaga.;garagem;0;7
o Hotel tem vaga na frente da recepção, mas está sempre ocupada, o que dificulta a carga e descarga das bagagens.;recepção;30;38
Localização boa para compras.;localização;0;11
Cama confortável, quarto limpo porém pequeno e bom café da manhã..;cama;0;4
Cama confortável, quarto limpo porém pequeno e bom café da manhã..;quarto;18;24
Cama confortável, quarto limpo porém pequeno e bom café da manhã..;café da manhã;51;64
Tratamento diferenciado por parte de alguns funcionários se falar francês.;funcionários;44;56
Internet não funciona nos quartos e não esqueça de levar adaptador de tomada.;internet;0;8
Banheiro extremamente minùsculo e difícil de uma pessoa mediana se banhar.;No aspect;-1;-1
Tinha barata na cozinha e o mais nojento na minha opiniao foi ter encontrado cabelo nos lençois.;cozinha;16;23
Fora que, por ser um hotel residencia tem hospede que fuma no quarto, no corredor, etc...e nao tem o que fazer.;hotel;21;26
Fora que, por ser um hotel residencia tem hospede que fuma no quarto, no corredor, etc...e nao tem o que fazer.;quarto;62;68
